% This file contains an extracted local summary of land-surface 
% temperature results produced by the Berkeley Earth averaging 
% method for the location: 
% 
%    45.81 N, 5.77 E
% 
% The Berkeley Earth method takes temperature observations from a large 
% collection of weather monitoring stations and produces an estimate of 
% the underlying global temperature field across all of the Earth's 
% land areas.  Once this temperature field has been generated, it is 
% possible to estimate the temperature evolution of individual locations 
% simply by sampling the field at the locaiton in question.  This 
% file contains such a local estimate.
% 
% Temperatures are in Celsius and reported as anomalies relative to the 
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence 
% interval for statistical noise and spatial undersampling effects.  Such 
% uncertainties are expected to account for the effects of random 
% noise as well as random biases affecting station trends and random 
% shifts in station baselines.  The analysis framework is expected to be 
% robust against most forms of bias; however, the impact of some forms of 
% possible systematic bias is still being studied.
% 
% The current dataset presented here is described as: 
% 
%   Berkeley Earth analysis for mean temperature on complete dataset
% 
% 
% This analysis was run on 06-Jan-2021 15:35:34
% 
% Global results are based on 50564 time series 
%   with 20694236 data points
% 
% The current location is characterized by: 
%%   Location: 45.81 N, 5.77 E
%%   Country: France
%%   Nearby Cities: Lyon, Geneva, Grenoble, Villeurbanne, Chambéry, Vénissieux
%%   Percent water in local neighborhood: 0.0 %
%%   Temperature stations within 200 km: 113
%%   Temperature obeservations within 200 km: 70217
% 
% Note that all results reported here are derived from the full field 
% analysis and may use information from stations a great distance from the 
% target location when more local sources are not available.  In general, 
% the temperature anomaly field has significant correlation extending over 
% greater than 1000 km, which allows even distant stations to provide some 
% insight at times when local coverage may be lacking. 
% 
%% Estimated Jan 1951-Dec 1980 absolute temperature (C): 8.54 +/- 0.83
% 
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%      -0.37   1.29   4.43   7.60  11.97  15.35  17.58  16.87  14.04   9.13   4.00   0.60
%% +/-   0.96   0.85   0.85   0.85   0.85   0.86   0.89   0.88   0.85   0.83   0.89   0.99
% 
% For each month, we report the estimated land-surface anomaly for that 
% month and its uncertainty.  We also report the corresponding values for 
% year, five-year, ten-year, and twenty-year moving averages CENTERED about 
% that month (rounding down if the center is in between months).  For example, 
% the annual average from January to December 1950 is reported at June 1950. 
% 
% Values are reported as missing (i.e. NaN) when station coverage near 
% this location becomes too low.  Time averages over intervals with some 
% missing data will be reported as long as at least 75% of the necessary 
% values are available.
% 
%                  Monthly          Annual          Five-year        Ten-year        Twenty-year
% Year, Month,  Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.
YearMonth;AnomalyMonth;AnomalyMonthErr;AnomalyYear;AnomalyYearErr;AnomalyFive;AnomalyFiveErr;AnomlyTen;AnomalyTenErr;AnomalyTwenty;AnomalyTwentyErr
1858-06;2.919;0.792;-0.785;0.438;-0.486;0.264;-0.403;0.280;-0.403;0.363
1858-07;-1.319;0.898;-0.558;0.455;-0.549;0.266;-0.398;0.284;-0.401;0.360
1858-08;-1.134;1.354;-0.383;0.489;-0.559;0.283;-0.391;0.289;-0.400;0.358
1858-09;1.026;1.176;-0.141;0.500;-0.560;0.300;-0.394;0.292;-0.389;0.357
1858-10;0.095;0.634;-0.269;0.466;-0.578;0.310;-0.386;0.287;-0.389;0.358
1858-11;-2.626;0.964;-0.161;0.422;-0.549;0.318;-0.384;0.289;-0.388;0.355
1858-12;-0.871;1.543;-0.403;0.451;-0.542;0.304;-0.354;0.300;-0.372;0.352
1859-01;-1.254;1.262;-0.011;0.459;-0.549;0.306;-0.378;0.307;-0.377;0.356
1859-02;-0.444;1.609;0.291;0.417;-0.539;0.309;-0.374;0.320;-0.371;0.358
1859-03;1.482;1.274;0.189;0.396;-0.509;0.310;-0.370;0.328;-0.379;0.359
1859-04;0.431;0.890;0.250;0.431;-0.485;0.315;-0.378;0.334;-0.365;0.358
1859-05;-0.233;1.031;0.387;0.422;-0.444;0.309;-0.371;0.338;-0.362;0.358
1859-06;0.010;1.101;0.188;0.399;-0.447;0.318;-0.369;0.344;-0.377;0.356
1859-07;3.384;0.708;0.388;0.422;-0.429;0.351;-0.363;0.346;-0.371;0.351
1859-08;2.491;0.612;0.118;0.333;-0.408;0.357;-0.360;0.352;-0.371;0.349
1859-09;-0.195;0.608;-0.188;0.323;-0.371;0.377;-0.367;0.350;-0.368;0.346
1859-10;0.824;0.932;-0.393;0.308;-0.313;0.400;-0.381;0.344;-0.379;0.346
1859-11;-0.979;0.574;-0.323;0.380;-0.276;0.389;-0.374;0.335;-0.376;0.340
1859-12;-3.259;1.604;-0.359;0.370;-0.277;0.392;-0.392;0.322;-0.372;0.346
1860-01;1.139;1.940;-0.794;0.392;-0.282;0.380;-0.368;0.322;-0.364;0.352
1860-02;-3.684;0.505;-1.107;0.417;-0.296;0.374;-0.384;0.325;-0.380;0.350
1860-03;-2.179;1.298;-1.224;0.429;-0.312;0.369;-0.411;0.324;-0.379;0.345
1860-04;-2.038;0.635;-1.364;0.455;-0.302;0.374;-0.378;0.321;-0.376;0.345
1860-05;0.611;1.457;-1.436;0.513;-0.314;0.384;-0.342;0.321;-0.361;0.346
1860-06;-0.424;0.528;-1.295;0.537;-0.311;0.408;-0.325;0.325;-0.358;0.343
1860-07;-1.831;1.209;-1.609;0.454;-0.232;0.422;-0.308;0.326;-0.349;0.342
1860-08;-1.273;0.976;-1.244;0.591;-0.196;0.389;-0.319;0.330;-0.354;0.341
1860-09;-1.600;0.598;-1.093;0.637;-0.188;0.407;-0.300;0.337;-0.351;0.342
1860-10;-0.854;1.367;-0.950;0.705;-0.199;0.395;-0.309;0.339;-0.343;0.339
1860-11;-1.839;1.210;-1.026;0.790;-0.160;0.390;-0.294;0.345;-0.348;0.342
1860-12;-1.568;1.525;-0.917;0.790;-0.199;0.392;-0.270;0.356;-0.364;0.346
1861-01;-2.629;2.255;-0.843;0.776;-0.168;0.402;-0.264;0.358;-0.383;0.349
1861-02;0.701;1.803;-0.541;0.769;-0.124;0.411;-0.256;0.367;-0.379;0.352
1861-03;-0.367;1.931;-0.406;0.752;-0.167;0.429;-0.263;0.378;-0.372;0.355
1861-04;-0.326;1.754;-0.209;0.662;-0.163;0.431;-0.261;0.385;-0.368;0.353
1861-05;-0.300;0.832;-0.080;0.623;-0.117;0.435;-0.258;0.391;-0.359;0.347
1861-06;0.877;0.657;-0.046;0.581;-0.105;0.459;-0.248;0.383;-0.374;0.345
1861-07;-0.941;0.749;0.090;0.612;-0.140;0.443;-0.243;0.382;-0.367;0.343
1861-08;2.352;0.965;-0.015;0.517;-0.172;0.463;-0.269;0.377;-0.363;0.340
1861-09;0.023;0.798;0.131;0.531;-0.194;0.471;-0.256;0.380;-0.344;0.336
1861-10;1.504;0.608;0.364;0.583;-0.202;0.495;-0.257;0.383;-0.348;0.333
1861-11;-0.286;0.770;0.550;0.538;-0.189;0.512;-0.240;0.389;-0.344;0.335
1861-12;-1.161;1.249;0.454;0.571;-0.199;0.523;-0.220;0.394;-0.354;0.334
1862-01;-0.996;2.312;0.621;0.573;-0.246;0.525;-0.208;0.401;-0.357;0.332
1862-02;-0.561;1.348;0.393;0.543;-0.295;0.530;-0.170;0.415;-0.352;0.335
1862-03;1.382;1.708;0.362;0.510;-0.302;0.526;-0.164;0.416;-0.341;0.329
1862-04;2.478;2.298;0.323;0.511;-0.347;0.519;-0.150;0.414;-0.336;0.330
1862-05;1.927;0.581;0.315;0.623;-0.353;0.520;-0.144;0.414;-0.340;0.328
1862-06;-0.277;0.954;0.383;0.737;-0.341;0.527;-0.139;0.416;-0.337;0.328
1862-07;1.072;0.616;0.530;0.613;-0.360;0.527;-0.157;0.416;-0.337;0.325
1862-08;-0.392;0.934;0.545;0.464;-0.348;0.536;-0.154;0.411;-0.336;0.327
1862-09;-0.348;0.405;0.350;0.440;-0.388;0.523;-0.152;0.410;-0.328;0.327
1862-10;1.038;0.754;0.254;0.368;-0.298;0.525;-0.174;0.418;-0.325;0.328
1862-11;-0.387;1.698;0.158;0.368;-0.269;0.532;-0.191;0.414;-0.331;0.330
1862-12;-0.342;2.139;0.229;0.373;-0.242;0.542;-0.212;0.418;-0.333;0.328
1863-01;0.775;1.322;0.189;0.407;-0.189;0.534;-0.197;0.421;-0.333;0.328
1863-02;-0.381;2.442;0.347;0.470;-0.172;0.531;-0.169;0.419;-0.324;0.338
1863-03;-0.958;1.475;0.242;0.562;-0.108;0.534;-0.168;0.429;-0.299;0.337
1863-04;1.321;0.701;0.186;0.533;-0.098;0.514;-0.188;0.426;-0.298;0.338
