x% This file contains an extracted local summary of land-surface
% temperature results produced by the Berkeley Earth averaging
% method for the location:
%
%    50.63 N, 8.87 E
%
% The Berkeley Earth method takes temperature observations from a large
% collection of weather monitoring stations and produces an estimate of
% the underlying global temperature field across all of the Earth's
% land areas.  Once this temperature field has been generated, it is
% possible to estimate the temperature evolution of individual locations
% simply by sampling the field at the locaiton in question.  This
% file contains such a local estimate.
%
% Temperatures are in Celsius and reported as anomalies relative to the
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence
% interval for statistical noise and spatial undersampling effects.  Such
% uncertainties are expected to account for the effects of random
% noise as well as random biases affecting station trends and random
% shifts in station baselines.  The analysis framework is expected to be
% robust against most forms of bias; however, the impact of some forms of
% possible systematic bias is still being studied.
%
% The current dataset presented here is described as:
%
%   Berkeley Earth analysis for mean temperature on complete dataset
%
%
% This analysis was run on 06-Jan-2021 15:35:34
%
% Global results are based on 50564 time series
%   with 20694236 data points
%
% The current location is characterized by:
%%   Location: 50.63 N, 8.87 E
%%   Country: Germany
%%   Nearby Cities: Frankfurt, Wiesbaden, Kassel, Mainz, Darmstadt, Offenbach
%%   Percent water in local neighborhood: 0.0 %
%%   Temperature stations within 200 km: 429
%%   Temperature obeservations within 200 km: 230497
%
% Note that all results reported here are derived from the full field
% analysis and may use information from stations a great distance from the
% target location when more local sources are not available.  In general,
% the temperature anomaly field has significant correlation extending over
% greater than 1000 km, which allows even distant stations to provide some
% insight at times when local coverage may be lacking.
%
%% Estimated Jan 1951-Dec 1980 absolute temperature (C): 8.06 +/- 0.24
%
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%      -0.87   0.28   3.67   7.43  11.83  15.24  16.73  16.35  13.36   8.60   3.69   0.42
%% +/-   0.29   0.26   0.28   0.29   0.27   0.27   0.28   0.26   0.27   0.28   0.28   0.29
%
% For each month, we report the estimated land-surface anomaly for that
% month and its uncertainty.  We also report the corresponding values for
% year, five-year, ten-year, and twenty-year moving averages CENTERED about
% that month (rounding down if the center is in between months).  For example,
% the annual average from January to December 1950 is reported at June 1950.
%
% Values are reported as missing (i.e. NaN) when station coverage near
% this location becomes too low.  Time averages over intervals with some
% missing data will be reported as long as at least 75% of the necessary
% values are available.
%
Year-Month;Anomaly_Month;Err_Month;Anomaly_Year;Err_Year;Anomaly_Five;Err_Five;Anomaly_Ten;Err_Ten;Anomaly_Twenty;Err_Twenty
1823-02;0.917;1.482;-0.750;1.049;-0.018;0.425;0.021;0.203;-0.392;0.313
1823-03;-0.003;2.388;-0.719;0.883;0.030;0.431;0.025;0.209;-0.397;0.322
1823-04;-1.241;2.987;-0.921;0.939;0.050;0.430;0.022;0.192;-0.408;0.320
1823-05;1.644;2.112;-1.160;0.865;0.128;0.452;0.029;0.215;-0.394;0.313
1823-06;-1.561;2.212;-0.665;0.665;0.216;0.452;0.025;0.249;-0.382;0.315
1823-07;-1.225;1.463;-0.082;0.662;0.105;0.457;0.024;0.249;-0.382;0.312
1823-08;0.823;1.282;-0.071;0.841;0.170;0.468;0.019;0.257;-0.389;0.311
1823-09;-0.539;1.559;-0.197;0.734;0.180;0.505;0.020;0.257;-0.390;0.309
1823-10;-1.132;2.171;-0.219;0.633;0.139;0.492;0.021;0.230;-0.389;0.310
1823-11;-0.822;3.213;-0.454;0.716;0.146;0.477;0.010;0.238;-0.386;0.309
1823-12;1.804;1.063;-0.405;0.707;0.204;0.438;0.050;0.232;-0.366;0.310
1824-01;0.357;1.058;-0.324;0.753;0.280;0.418;-0.000;0.219;-0.330;0.319
1824-02;1.042;3.770;-0.428;0.819;0.333;0.437;-0.041;0.242;-0.308;0.324
1824-03;-1.518;1.069;-0.315;0.777;0.333;0.452;-0.058;0.226;-0.293;0.321
1824-04;-1.500;1.462;-0.230;0.737;0.363;0.455;-0.067;0.229;-0.307;0.324
1824-05;-1.182;1.792;-0.001;0.671;0.297;0.462;-0.078;0.256;-0.288;0.326
1824-06;-0.969;3.318;0.155;0.622;0.258;0.432;-0.090;0.258;-0.275;0.323
1824-07;-0.253;2.827;0.236;0.572;0.185;0.409;-0.100;0.262;-0.264;0.318
1824-08;-0.429;1.789;0.157;0.602;0.023;0.375;-0.125;0.269;-0.252;0.315
1824-09;0.825;3.233;0.070;0.569;-0.017;0.372;-0.141;0.269;-0.237;0.309
1824-10;-0.121;1.252;0.345;0.556;-0.010;0.375;-0.145;0.270;-0.231;0.309
1824-11;1.927;1.710;0.485;0.461;-0.013;0.366;-0.160;0.275;-0.233;0.313
1824-12;3.679;2.561;0.540;0.396;-0.051;0.355;-0.213;0.288;-0.237;0.316
1825-01;1.335;2.765;0.588;0.483;-0.039;0.358;-0.239;0.306;-0.217;0.317
1825-02;0.088;1.438;0.649;0.593;-0.043;0.369;-0.273;0.338;-0.218;0.317
1825-03;-2.561;1.577;0.671;0.511;-0.021;0.367;-0.245;0.342;-0.229;0.319
1825-04;1.800;1.318;0.643;0.525;-0.034;0.358;-0.246;0.358;-0.235;0.317
1825-05;0.503;1.177;0.573;0.608;-0.117;0.364;-0.248;0.364;-0.242;0.317
1825-06;-0.308;1.609;0.526;0.655;0.006;0.351;-0.236;0.367;-0.239;0.314
1825-07;0.313;2.447;-0.086;0.685;0.131;0.344;-0.223;0.375;-0.224;0.315
1825-08;0.306;2.863;0.033;0.658;0.112;0.330;-0.239;0.369;-0.219;0.313
1825-09;1.087;2.229;0.279;0.628;0.122;0.322;-0.238;0.381;-0.213;0.309
1825-10;-0.457;1.833;0.130;0.601;0.159;0.342;-0.237;0.382;-0.218;0.309
1825-11;1.096;3.772;0.013;0.663;0.145;0.363;-0.197;0.387;-0.223;0.300
1825-12;3.110;1.232;0.100;0.608;0.184;0.379;-0.191;0.400;-0.224;0.293
1826-01;-6.005;1.378;0.258;0.609;0.217;0.379;-0.219;0.413;-0.226;0.287
1826-02;1.509;1.899;0.474;0.571;0.178;0.381;-0.192;0.428;-0.218;0.290
1826-03;0.398;1.611;0.426;0.476;0.184;0.369;-0.182;0.448;-0.201;0.282
1826-04;0.010;2.190;0.550;0.459;0.187;0.383;-0.183;0.454;-0.203;0.285
1826-05;-0.907;0.940;0.353;0.574;0.195;0.410;-0.172;0.448;-0.203;0.285
1826-06;0.735;1.790;0.173;0.506;0.194;0.388;-0.157;0.440;-0.190;0.284
1826-07;2.218;2.270;0.431;0.684;0.104;0.398;-0.131;0.433;-0.180;0.279
1826-08;2.898;2.290;-0.259;0.637;0.026;0.439;-0.127;0.446;-0.172;0.274
1826-09;0.508;1.378;-0.216;0.544;0.024;0.446;-0.144;0.456;-0.173;0.274
1826-10;1.033;1.788;-0.048;0.601;0.055;0.454;-0.112;0.449;-0.167;0.276
1826-11;-1.272;1.108;0.211;0.761;0.075;0.481;-0.139;0.454;-0.158;0.286
1826-12;0.949;2.064;0.199;0.761;0.079;0.474;-0.155;0.439;-0.150;0.292
1827-01;-2.912;3.263;0.121;0.873;0.084;0.474;-0.181;0.436;-0.159;0.301
1827-02;-6.769;3.019;-0.161;0.941;0.062;0.482;-0.210;0.414;-0.169;0.317
1827-03;0.916;2.075;-0.166;1.024;0.020;0.479;-0.243;0.411;-0.180;0.327
1827-04;2.019;3.045;-0.212;1.151;-0.009;0.502;-0.249;0.410;-0.177;0.330
1827-05;2.202;2.375;-0.352;1.202;-0.103;0.505;-0.280;0.409;-0.184;0.336
1827-06;0.598;1.998;-0.160;1.059;-0.300;0.521;-0.309;0.407;-0.187;0.339
1827-07;1.281;1.293;0.157;0.775;-0.440;0.536;-0.323;0.412;-0.187;0.338
1827-08;-0.485;1.932;0.701;0.687;-0.512;0.554;-0.314;0.411;-0.177;0.337
1827-09;0.449;1.590;0.673;0.790;-0.448;0.553;-0.317;0.419;-0.191;0.339
1827-10;0.480;1.515;0.588;0.782;-0.446;0.558;-0.332;0.417;-0.176;0.342
1827-11;-2.958;1.431;0.468;0.759;-0.440;0.573;-0.365;0.422;-0.185;0.355
1827-12;3.260;2.174;0.488;0.880;-0.449;0.576;-0.329;0.426;-0.180;0.354
1828-01;0.888;1.667;0.441;0.895;-0.445;0.601;-0.311;0.430;-0.221;0.370
1828-02;-0.235;2.233;0.358;0.866;-0.461;0.597;-0.290;0.427;-0.238;0.379
1828-03;0.581;1.643;0.303;0.890;-0.507;0.606;-0.306;0.440;-0.241;0.392
1828-04;0.990;2.956;0.185;0.826;-0.523;0.617;-0.304;0.447;-0.259;0.347
1828-05;0.771;2.067;0.403;0.800;-0.522;0.635;-0.283;0.443;-0.258;0.349
1828-06;0.831;2.207;0.274;0.907;-0.598;0.647;-0.257;0.443;-0.265;0.357
1828-07;0.716;2.148;-0.216;1.056;-0.542;0.659;-0.256;0.448;-0.271;0.351
1828-08;-1.476;0.724;-0.500;1.067;-0.553;0.683;-0.290;0.456;-0.275;0.351
1828-09;-0.217;0.948;-0.687;1.045;-0.544;0.677;-0.298;0.458;-0.272;0.356
1828-10;-0.929;1.574;-0.737;0.979;-0.504;0.673;-0.299;0.468;-0.270;0.354
1828-11;-0.341;1.542;-0.803;1.027;-0.490;0.688;-0.296;0.484;-0.278;0.361
1828-12;1.710;3.511;-0.933;1.052;-0.517;0.694;-0.280;0.484;-0.270;0.366
1829-01;-4.998;2.151;-0.989;0.928;-0.543;0.709;-0.244;0.497;-0.278;0.371
1829-02;-3.633;2.237;-1.011;0.916;-0.587;0.738;-0.251;0.522;-0.283;0.381
1829-03;-1.664;1.177;-1.131;0.910;-0.620;0.760;-0.238;0.518;-0.295;0.385
1829-04;0.380;0.984;-1.211;0.933;-0.588;0.766;-0.238;0.525;-0.315;0.385
1829-05;-0.019;2.373;-1.494;0.837;-0.575;0.787;-0.205;0.519;-0.322;0.391
1829-06;-0.721;1.973;-2.311;0.767;-0.568;0.730;-0.188;0.504;-0.317;0.398
1829-07;0.034;1.629;-2.486;0.772;-0.546;0.692;-0.158;0.488;-0.319;0.401
1829-08;-1.733;1.330;-2.534;0.757;-0.443;0.673;-0.138;0.482;-0.330;0.406
1829-09;-1.661;0.971;-2.289;0.785;-0.468;0.678;-0.133;0.464;-0.329;0.406
1829-10;-1.887;1.173;-2.162;0.792;-0.488;0.628;-0.136;0.475;-0.322;0.407
1829-11;-3.742;1.497;-2.089;0.723;-0.546;0.616;-0.153;0.489;-0.309;0.417
1829-12;-8.096;2.389;-2.100;0.839;-0.566;0.639;-0.179;0.500;-0.297;0.428
1830-01;-7.095;2.474;-2.054;1.066;-0.607;0.660;-0.183;0.517;-0.281;0.442
1830-02;-4.200;2.826;-1.965;0.976;-0.585;0.662;-0.167;0.515;-0.282;0.457
1830-03;1.266;1.347;-1.964;0.981;-0.614;0.681;-0.149;0.509;-0.289;0.463
1830-04;1.911;1.747;-1.929;0.958;-0.630;0.669;-0.171;0.504;-0.290;0.464
1830-05;0.859;1.574;-1.519;0.945;-0.612;0.681;-0.179;0.506;-0.296;0.469
1830-06;-0.854;2.444;-0.968;1.034;-0.664;0.716;-0.173;0.502;-0.288;0.468
1830-07;0.586;2.423;-0.596;1.042;-0.753;0.735;-0.163;0.486;-0.291;0.469
1830-08;-0.669;1.942;-0.175;1.258;-0.693;0.700;-0.165;0.478;-0.297;0.468
1830-09;-1.651;1.114;-0.200;1.340;-0.734;0.710;-0.172;0.471;-0.293;0.476
1830-10;-1.458;0.463;-0.161;1.280;-0.768;0.685;-0.183;0.478;-0.298;0.477
1830-11;1.176;2.818;-0.237;1.312;-0.710;0.657;-0.222;0.494;-0.278;0.477
1830-12;-1.487;2.635;-0.241;1.233;-0.698;0.651;-0.268;0.490;-0.298;0.476
1831-01;-2.633;3.302;-0.233;1.278;-0.728;0.652;-0.223;0.487;-0.306;0.480
1831-02;0.859;6.718;-0.155;1.312;-0.758;0.659;-0.239;0.498;-0.312;0.479
1831-03;0.956;2.385;-0.141;1.356;-0.780;0.664;-0.218;0.497;-0.304;0.484
1831-04;2.383;1.274;0.226;1.369;-0.785;0.682;-0.224;0.499;-0.310;0.485
1831-05;-0.048;2.583;0.088;1.469;-0.787;0.678;-0.232;0.510;-0.288;0.484
1831-06;-0.911;3.689;0.323;1.321;-0.754;0.683;-0.234;0.520;-0.284;0.485
1831-07;0.692;1.540;0.411;1.324;-0.592;0.691;-0.251;0.519;-0.284;0.485
1831-08;0.266;1.983;0.294;0.918;-0.529;0.688;-0.279;0.530;-0.285;0.484
1831-09;-1.487;1.708;0.161;0.837;-0.500;0.682;-0.299;0.529;-0.283;0.485
1831-10;2.951;1.257;0.032;0.820;-0.530;0.681;-0.306;0.536;-0.278;0.488
1831-11;-0.491;2.318;-0.070;0.857;-0.485;0.647;-0.302;0.537;-0.287;0.481
1831-12;1.342;4.253;-0.046;1.010;-0.454;0.630;-0.303;0.528;-0.291;0.481
1832-01;-1.587;2.418;-0.198;1.135;-0.399;0.620;-0.278;0.525;-0.314;0.478
1832-02;-0.542;2.822;-0.153;1.168;-0.338;0.615;-0.219;0.543;-0.329;0.472
1832-03;-0.634;2.109;-0.137;1.229;-0.286;0.596;-0.257;0.559;-0.340;0.469
1832-04;0.834;1.899;-0.422;1.170;-0.263;0.602;-0.300;0.560;-0.352;0.472
1832-05;-1.276;2.512;-0.539;1.211;-0.202;0.618;-0.338;0.571;-0.355;0.472
1832-06;-0.622;2.836;-0.639;1.327;-0.059;0.622;-0.341;0.585;-0.364;0.477
1832-07;-1.131;3.414;-0.877;1.358;0.073;0.634;-0.363;0.592;-0.369;0.479
1832-08;0.810;3.223;-0.549;1.277;0.177;0.634;-0.349;0.596;-0.353;0.479
1832-09;-1.304;1.997;-0.654;1.305;0.149;0.644;-0.371;0.606;-0.352;0.487
1832-10;-0.464;1.613;-0.810;1.319;0.105;0.632;-0.379;0.609;-0.369;0.490
1832-11;-1.893;2.213;-0.351;1.151;0.083;0.630;-0.361;0.624;-0.390;0.492
1832-12;0.140;2.535;-0.169;1.044;0.103;0.645;-0.390;0.628;-0.370;0.495
1833-01;-4.436;2.780;-0.168;0.923;0.119;0.647;-0.465;0.644;-0.340;0.494
1833-02;3.392;1.084;-0.506;0.863;0.130;0.639;-0.497;0.637;-0.339;0.492
1833-03;-1.897;2.773;-0.525;0.880;0.163;0.639;-0.507;0.645;-0.341;0.494
1833-04;-1.033;0.898;-0.590;0.951;0.158;0.644;-0.539;0.642;-0.332;0.495
1833-05;4.225;1.181;-0.470;0.920;0.077;0.642;-0.545;0.640;-0.342;0.500
1833-06;1.558;1.586;-0.175;0.864;0.062;0.646;-0.556;0.640;-0.344;0.502
1833-07;-1.109;1.918;0.588;0.795;0.097;0.653;-0.566;0.626;-0.342;0.505
1833-08;-3.245;1.316;0.318;0.833;0.076;0.680;-0.569;0.624;-0.343;0.507
1833-09;-1.533;1.273;0.481;0.635;0.109;0.676;-0.564;0.629;-0.342;0.509
1833-10;-1.246;1.312;0.448;0.673;0.057;0.694;-0.562;0.630;-0.341;0.510
1833-11;-0.451;2.397;0.321;0.704;0.027;0.695;-0.566;0.633;-0.334;0.515
1833-12;3.674;1.808;0.285;0.691;0.050;0.686;-0.591;0.636;-0.336;0.519
1834-01;4.723;2.238;0.658;0.726;0.040;0.685;-0.555;0.638;-0.343;0.522
1834-02;0.148;1.341;1.089;0.786;0.028;0.691;-0.524;0.643;-0.355;0.528
1834-03;0.058;1.134;1.336;0.782;0.022;0.699;-0.532;0.650;-0.353;0.525
1834-04;-1.424;1.867;1.396;0.806;-0.024;0.711;-0.563;0.653;-0.339;0.524
1834-05;2.693;0.718;1.430;0.637;-0.029;0.734;-0.567;0.650;-0.337;0.522
1834-06;1.136;0.991;1.163;0.576;-0.038;0.728;-0.544;0.645;-0.333;0.517
1834-07;3.357;1.653;0.840;0.566;-0.009;0.737;-0.538;0.652;-0.342;0.512
1834-08;1.936;1.739;0.996;0.570;0.005;0.756;-0.535;0.654;-0.352;0.508
1834-09;1.431;1.715;0.958;0.713;-0.046;0.757;-0.518;0.659;-0.356;0.510
1834-10;-0.523;1.021;1.014;0.764;-0.113;0.769;-0.499;0.662;-0.358;0.512
1834-11;-0.052;1.338;0.752;0.748;-0.131;0.769;-0.458;0.670;-0.363;0.516
1834-12;0.471;1.295;0.689;0.857;-0.116;0.754;-0.380;0.682;-0.399;0.523
1835-01;0.855;1.554;0.535;0.847;-0.118;0.745;-0.323;0.688;-0.406;0.529
1835-02;2.017;2.701;0.374;0.853;-0.113;0.740;-0.292;0.697;-0.433;0.539
1835-03;-0.406;2.655;0.281;0.796;-0.129;0.745;-0.334;0.706;-0.453;0.535
1835-04;-0.749;1.454;0.179;0.786;-0.128;0.757;-0.334;0.708;-0.457;0.531
1835-05;-0.454;1.460;-0.123;0.786;-0.110;0.763;-0.344;0.712;-0.468;0.530
1835-06;0.386;1.724;-0.359;0.843;-0.115;0.739;-0.339;0.714;-0.462;0.529
1835-07;1.514;1.373;-0.477;0.916;-0.176;0.765;-0.359;0.723;-0.462;0.526
1835-08;0.002;0.855;-0.681;0.818;-0.301;0.773;-0.355;0.733;-0.473;0.529
1835-09;0.310;1.396;-0.403;0.875;-0.281;0.805;-0.349;0.735;-0.483;0.531
1835-10;-1.741;1.683;-0.402;0.936;-0.311;0.827;-0.360;0.741;-0.483;0.532
1835-11;-3.683;2.645;-0.518;0.944;-0.379;0.828;-0.360;0.745;-0.482;0.540
1835-12;-2.364;3.312;-0.509;0.915;-0.414;0.838;-0.405;0.754;-0.489;0.546
1836-01;-0.552;2.211;-0.628;0.909;-0.405;0.817;-0.393;0.769;-0.457;0.553
1836-02;-0.434;1.776;-0.665;1.081;-0.380;0.829;-0.432;0.780;-0.451;0.547
1836-03;2.934;0.996;-0.845;1.054;-0.348;0.832;-0.425;0.783;-0.444;0.549
1836-04;-0.739;2.313;-0.682;1.075;-0.338;0.826;-0.438;0.794;-0.442;0.549
1836-05;-1.847;1.770;-0.444;0.977;-0.346;0.826;-0.404;0.789;-0.438;0.552
1836-06;0.491;1.637;-0.180;0.970;-0.428;0.837;-0.411;0.788;-0.429;0.557
1836-07;0.089;1.265;-0.119;1.105;-0.518;0.862;-0.437;0.792;-0.431;0.559
1836-08;-0.440;3.396;-0.058;1.247;-0.519;0.876;-0.444;0.790;-0.431;0.559
1836-09;-1.855;2.183;-0.611;1.216;-0.563;0.898;-0.422;0.791;-0.428;0.556
1836-10;0.211;2.869;-0.815;1.194;-0.595;0.925;-0.443;0.795;-0.428;0.565
1836-11;-0.827;2.588;-0.857;1.161;-0.648;0.926;-0.434;0.801;-0.426;0.567
1836-12;0.806;1.297;-0.878;1.146;-0.633;0.941;-0.427;0.805;-0.451;0.560
1837-01;0.183;2.244;-0.990;1.158;-0.677;0.934;-0.447;0.797;-0.450;0.549
1837-02;0.296;3.322;-0.861;1.137;-0.733;0.941;-0.449;0.783;-0.429;0.544
1837-03;-3.696;1.910;-0.890;1.159;-0.749;0.937;-0.438;0.777;-0.440;0.539
1837-04;-3.187;1.448;-0.942;1.161;-0.735;0.948;-0.455;0.777;-0.460;0.535
1837-05;-2.352;3.036;-0.940;1.303;-0.714;0.966;-0.431;0.770;-0.458;0.534
1837-06;0.235;1.752;-1.025;1.325;-0.702;0.976;-0.419;0.766;-0.467;0.541
1837-07;-1.252;2.005;-1.715;1.434;-0.719;0.973;-0.415;0.763;-0.467;0.545
1837-08;1.111;1.644;-2.082;1.339;-0.761;0.950;-0.392;0.760;-0.460;0.546
1837-09;-2.209;1.707;-1.831;1.528;-0.817;0.932;-0.386;0.763;-0.472;0.550
1837-10;-0.411;1.844;-1.801;1.568;-0.772;0.925;-0.407;0.760;-0.479;0.550
1837-11;-0.808;2.516;-1.594;1.432;-0.771;0.921;-0.415;0.751;-0.466;0.551
1837-12;-0.205;2.481;-1.658;1.441;-0.782;0.906;-0.411;0.741;-0.488;0.560
1838-01;-8.104;3.554;-1.599;1.301;-0.838;0.911;-0.369;0.737;-0.521;0.567
1838-02;-4.106;1.569;-1.839;1.268;-0.841;0.923;-0.388;0.731;-0.509;0.563
1838-03;-0.682;2.909;-1.620;1.342;-0.860;0.928;-0.376;0.726;-0.508;0.561
1838-04;-2.833;2.298;-1.643;1.272;-0.878;0.940;-0.360;0.723;-0.505;0.557
1838-05;0.136;1.139;-1.649;1.187;-0.796;0.938;-0.402;0.724;-0.503;0.551
1838-06;-0.532;0.991;-1.739;1.154;-0.872;0.940;-0.431;0.728;-0.503;0.551
1838-07;-0.541;1.129;-1.117;1.032;-0.882;0.948;-0.429;0.724;-0.506;0.548
1838-08;-1.779;1.386;-0.768;1.118;-0.940;0.923;-0.396;0.726;-0.504;0.547
1838-09;0.419;1.788;-0.927;1.091;-0.959;0.923;-0.387;0.719;-0.507;0.547
1838-10;-0.686;1.776;-0.972;1.062;-0.932;0.928;-0.383;0.710;-0.502;0.548
1838-11;-0.881;2.121;-1.023;1.116;-0.835;0.914;-0.372;0.712;-0.504;0.553
1838-12;-1.285;1.430;-0.811;1.082;-0.873;0.925;-0.392;0.720;-0.512;0.558
1839-01;-0.639;2.112;-0.705;1.170;-0.913;0.931;-0.441;0.729;-0.493;0.558
1839-02;0.081;2.066;-0.675;1.191;-0.916;0.915;-0.458;0.728;-0.467;0.558
1839-03;-2.587;1.946;-0.672;1.131;-0.866;0.907;-0.469;0.722;-0.466;0.559
1839-04;-3.371;1.462;-0.589;1.165;-0.863;0.898;-0.441;0.732;-0.471;0.558
1839-05;-0.471;1.044;-0.413;1.165;-0.839;0.894;-0.468;0.733;-0.467;0.556
1839-06;2.012;0.959;-0.204;1.212;-0.816;0.907;-0.478;0.740;-0.462;0.555
1839-07;0.730;1.490;-0.167;1.197;-0.885;0.886;-0.527;0.735;-0.465;0.559
1839-08;-1.420;1.519;-0.215;1.097;-0.903;0.848;-0.566;0.727;-0.464;0.559
1839-09;0.450;1.604;-0.314;1.076;-0.831;0.834;-0.580;0.724;-0.459;0.560
1839-10;0.312;2.375;0.129;1.026;-0.797;0.825;-0.580;0.724;-0.454;0.559
1839-11;1.238;1.162;0.137;1.020;-0.731;0.814;-0.574;0.725;-0.447;0.566
1839-12;1.212;1.876;-0.054;0.989;-0.722;0.827;-0.619;0.724;-0.425;0.567
1840-01;-0.196;1.704;-0.268;0.940;-0.711;0.821;-0.628;0.717;-0.419;0.566
1840-02;-0.492;1.331;-0.165;0.923;-0.671;0.822;-0.700;0.719;-0.389;0.574
1840-03;-3.774;2.649;-0.273;0.853;-0.644;0.820;-0.757;0.712;-0.407;0.579
1840-04;1.945;0.940;-0.531;0.790;-0.686;0.804;-0.743;0.704;-0.412;0.583
1840-05;-0.372;1.541;-0.534;0.788;-0.721;0.798;-0.757;0.701;-0.420;0.583
1840-06;-0.277;1.217;-1.214;0.802;-0.708;0.801;-0.752;0.694;-0.414;0.588
1840-07;-1.847;1.261;-1.293;0.818;-0.561;0.776;-0.761;0.695;-0.419;0.590
1840-08;-0.180;1.631;-1.575;0.822;-0.474;0.769;-0.780;0.698;-0.420;0.590
1840-09;-0.844;1.184;-1.113;0.805;-0.471;0.742;-0.794;0.704;-0.423;0.589
1840-10;-2.787;1.251;-1.200;0.934;-0.409;0.706;-0.783;0.699;-0.430;0.593
1840-11;1.200;1.683;-0.840;0.910;-0.425;0.705;-0.741;0.700;-0.429;0.596
1840-12;-6.939;1.665;-0.963;1.017;-0.448;0.706;-0.709;0.704;-0.425;0.601
1841-01;-1.146;2.342;-1.006;1.008;-0.453;0.716;-0.692;0.723;-0.408;0.604
1841-02;-3.874;2.007;-1.041;0.933;-0.412;0.712;-0.663;0.701;-0.413;0.609
1841-03;1.762;0.957;-0.875;0.926;-0.426;0.693;-0.671;0.699;-0.419;0.610
1841-04;0.908;2.561;-0.608;0.921;-0.428;0.688;-0.661;0.702;-0.427;0.614
1841-05;3.941;0.671;-0.660;0.940;-0.399;0.698;-0.645;0.700;-0.440;0.616
1841-06;-1.750;1.323;0.103;0.975;-0.357;0.709;-0.625;0.706;-0.437;0.616
1841-07;-2.358;1.282;-0.133;0.835;-0.365;0.700;-0.610;0.708;-0.445;0.615
1841-08;-0.608;0.895;0.123;0.771;-0.397;0.697;-0.583;0.699;-0.446;0.615
1841-09;1.153;0.821;0.031;0.754;-0.375;0.668;-0.557;0.690;-0.451;0.618
1841-10;0.414;1.284;-0.139;0.634;-0.288;0.668;-0.550;0.692;-0.461;0.617
1841-11;0.581;1.019;-0.336;0.616;-0.288;0.664;-0.550;0.694;-0.474;0.621
1841-12;2.211;2.444;-0.125;0.615;-0.322;0.662;-0.599;0.683;-0.483;0.618
1842-01;-3.972;1.962;0.023;0.603;-0.377;0.657;-0.622;0.665;-0.464;0.615
1842-02;-0.810;1.450;0.368;0.646;-0.400;0.647;-0.640;0.642;-0.459;0.610
1842-03;0.656;1.084;0.220;0.662;-0.410;0.645;-0.622;0.627;-0.468;0.610
1842-04;-1.132;1.166;-0.059;0.615;-0.425;0.628;-0.620;0.620;-0.482;0.609
1842-05;1.576;0.824;-0.349;0.631;-0.433;0.621;-0.578;0.613;-0.474;0.609
1842-06;0.789;2.011;-0.484;0.607;-0.536;0.615;-0.593;0.615;-0.474;0.606
1842-07;-0.582;1.286;-0.096;0.688;-0.536;0.611;-0.572;0.618;-0.459;0.605
1842-08;3.530;1.250;0.066;0.760;-0.638;0.634;-0.570;0.618;-0.460;0.603
1842-09;-0.620;1.216;-0.033;0.767;-0.697;0.632;-0.573;0.614;-0.458;0.603
1842-10;-2.938;0.962;0.136;0.734;-0.715;0.621;-0.579;0.609;-0.464;0.598
1842-11;-2.899;1.460;-0.061;0.730;-0.744;0.602;-0.571;0.603;-0.443;0.592
1842-12;0.597;1.524;-0.286;0.649;-0.722;0.603;-0.586;0.608;-0.428;0.588
1843-01;0.683;1.294;-0.311;0.602;-0.684;0.594;-0.576;0.603;-0.397;0.588
1843-02;1.134;1.570;-0.548;0.613;-0.718;0.586;-0.521;0.606;-0.425;0.580
1843-03;-0.529;0.816;-0.529;0.588;-0.729;0.595;-0.508;0.595;-0.440;0.581
1843-04;0.887;0.966;-0.352;0.564;-0.688;0.573;-0.470;0.581;-0.444;0.582
1843-05;-0.780;1.204;-0.041;0.539;-0.686;0.574;-0.461;0.578;-0.465;0.584
1843-06;-1.911;1.058;0.015;0.522;-0.546;0.569;-0.450;0.579;-0.470;0.587
1843-07;-0.881;0.838;-0.135;0.551;-0.502;0.594;-0.445;0.585;-0.462;0.584
1843-08;0.676;0.974;-0.384;0.554;-0.386;0.574;-0.438;0.580;-0.450;0.583
1843-09;-0.392;0.766;-0.444;0.545;-0.382;0.575;-0.451;0.571;-0.447;0.580
1843-10;-0.810;0.955;-0.364;0.635;-0.390;0.566;-0.442;0.571;-0.443;0.580
1843-11;0.829;1.091;-0.339;0.657;-0.454;0.573;-0.442;0.572;-0.450;0.576
1843-12;1.278;2.311;-0.185;0.632;-0.378;0.567;-0.432;0.576;-0.492;0.576
1844-01;-1.126;1.810;-0.325;0.629;-0.306;0.566;-0.431;0.566;-0.512;0.576
1844-02;-1.852;0.992;-0.612;0.611;-0.250;0.560;-0.411;0.565;-0.519;0.574
1844-03;-1.247;1.193;-0.593;0.621;-0.247;0.553;-0.400;0.565;-0.519;0.575
1844-04;1.854;1.495;-0.576;0.671;-0.237;0.569;-0.380;0.559;-0.513;0.580
1844-05;-0.481;0.914;-0.581;0.617;-0.261;0.573;-0.366;0.555;-0.524;0.578
1844-06;-0.071;0.794;-1.101;0.529;-0.383;0.545;-0.379;0.561;-0.533;0.580
1844-07;-2.560;0.823;-1.025;0.511;-0.360;0.544;-0.392;0.564;-0.545;0.578
1844-08;-2.765;1.080;-1.421;0.634;-0.376;0.541;-0.392;0.564;-0.557;0.573
1844-09;-0.162;0.930;-1.926;0.640;-0.414;0.521;-0.401;0.565;-0.566;0.570
