% This file contains an extracted local summary of land-surface 
% temperature results produced by the Berkeley Earth averaging 
% method for the location: 
% 
%    49.03 N, 2.45 E
% 
% The Berkeley Earth method takes temperature observations from a large 
% collection of weather monitoring stations and produces an estimate of 
% the underlying global temperature field across all of the Earth's 
% land areas.  Once this temperature field has been generated, it is 
% possible to estimate the temperature evolution of individual locations 
% simply by sampling the field at the locaiton in question.  This 
% file contains such a local estimate.
% 
% Temperatures are in Celsius and reported as anomalies relative to the 
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence 
% interval for statistical noise and spatial undersampling effects.  Such 
% uncertainties are expected to account for the effects of random 
% noise as well as random biases affecting station trends and random 
% shifts in station baselines.  The analysis framework is expected to be 
% robust against most forms of bias; however, the impact of some forms of 
% possible systematic bias is still being studied.
% 
% The current dataset presented here is described as: 
% 
%   Berkeley Earth analysis for mean temperature on complete dataset
% 
% 
% This analysis was run on 06-Jan-2021 15:35:34
% 
% Global results are based on 50564 time series 
%   with 20694236 data points
% 
% The current location is characterized by: 
%%   Location: 49.03 N, 2.45 E
%%   Country: France
%%   Nearby Cities: Paris, Amiens, Boulogne-Billancourt, Argenteuil, Montreuil
%%   Percent water in local neighborhood: 0.0 %
%%   Temperature stations within 200 km: 66
%%   Temperature obeservations within 200 km: 26243
% 
% Note that all results reported here are derived from the full field 
% analysis and may use information from stations a great distance from the 
% target location when more local sources are not available.  In general, 
% the temperature anomaly field has significant correlation extending over 
% greater than 1000 km, which allows even distant stations to provide some 
% insight at times when local coverage may be lacking. 
% 
%% Estimated Jan 1951-Dec 1980 absolute temperature (C): 10.34 +/- 0.15
% 
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%       2.82   3.84   6.49   9.15  13.02  16.17  18.08  17.81  15.36  11.05   6.41   3.83
%% +/-   0.26   0.24   0.19   0.16   0.19   0.22   0.24   0.24   0.21   0.16   0.19   0.25
% 
% For each month, we report the estimated land-surface anomaly for that 
% month and its uncertainty.  We also report the corresponding values for 
% year, five-year, ten-year, and twenty-year moving averages CENTERED about 
% that month (rounding down if the center is in between months).  For example, 
% the annual average from January to December 1950 is reported at June 1950. 
% 
% Values are reported as missing (i.e. NaN) when station coverage near 
% this location becomes too low.  Time averages over intervals with some 
% missing data will be reported as long as at least 75% of the necessary 
% values are available.
% 
%                  Monthly          Annual          Five-year        Ten-year        Twenty-year
Year-Month;AnomalyMonth;AnomalyMonthErr;AnomalyYear;AnomalyYearErr;AnomalyFive;AnomalyFiveErr;AnomlyTen;AnomalyTenErr;AnomalyTwenty;AnomalyTwentyErr
1767-12;-2.599;5.719;-0.695;1.820;-0.859;1.333;-0.665;1.202;-0.539;1.015
1768-01;-3.000;6.364;-0.651;1.761;-0.862;1.466;-0.617;1.204;-0.529;1.018
1768-02;0.106;7.658;-0.657;1.663;-0.854;1.473;-0.651;1.204;-0.532;1.012
1768-03;-2.063;6.042;-0.782;1.513;-0.830;1.507;-0.644;1.215;-0.535;1.013
1768-04;0.205;2.619;-0.772;1.396;-0.849;1.480;-0.643;1.234;-0.527;1.020
1768-05;0.012;3.082;-0.881;1.562;-0.822;1.497;-0.633;1.238;-0.529;1.025
1768-06;-0.713;2.037;-0.718;1.781;-0.769;1.425;-0.633;1.252;-0.531;1.030
1768-07;-0.365;2.959;-0.458;1.970;-0.711;1.440;-0.635;1.270;-0.513;1.033
1768-08;-0.048;1.879;-0.505;2.658;-0.699;1.460;-0.636;1.288;-0.507;1.049
1768-09;-1.695;3.831;-0.439;3.513;-0.723;1.475;-0.626;1.306;-0.508;1.054
1768-10;-0.546;3.280;-0.451;3.291;-0.789;1.477;-0.606;1.316;-0.508;1.061
1768-11;0.135;6.483;-0.463;3.929;-0.759;1.456;-0.601;1.333;-0.503;1.062
1768-12;-0.640;9.855;-0.523;3.988;-0.779;1.470;-0.604;1.339;-0.495;1.068
1769-01;0.112;8.624;-0.532;3.872;-0.762;1.465;-0.631;1.352;-0.515;1.074
1769-02;-0.454;5.989;-0.587;4.351;-0.785;1.501;-0.639;1.364;-0.513;1.077
1769-03;-1.268;5.892;-0.520;3.996;-0.806;1.508;-0.610;1.370;-0.510;1.086
1769-04;0.054;5.502;-0.807;3.847;-0.805;1.503;-0.594;1.372;-0.503;1.096
1769-05;-0.128;6.373;-0.776;3.416;-0.834;1.532;-0.602;1.381;-0.497;1.104
1769-06;-1.428;2.650;-0.744;2.439;-0.786;1.556;-0.598;1.404;-0.502;1.112
1769-07;-0.483;2.370;-0.840;2.038;-0.726;1.546;-0.603;1.431;-0.507;1.118
1769-08;-0.707;4.422;-0.829;1.770;-0.762;1.528;-0.581;1.445;-0.503;1.121
1769-09;-0.884;1.090;-0.910;1.909;-0.758;1.531;-0.575;1.446;-0.498;1.125
1769-10;-3.999;2.875;-1.105;2.169;-0.749;1.503;-0.566;1.447;-0.496;1.126
1769-11;0.508;1.680;-1.157;1.803;-0.754;1.477;-0.577;1.453;-0.482;1.125
1769-12;-0.251;3.945;-1.140;1.506;-0.705;1.488;-0.591;1.449;-0.466;1.127
1770-01;-1.036;7.128;-1.241;1.523;-0.686;1.473;-0.601;1.442;-0.472;1.130
1770-02;-0.322;3.838;-1.163;1.550;-0.680;1.498;-0.556;1.451;-0.478;1.132
1770-03;-2.246;3.008;-1.042;1.692;-0.675;1.497;-0.559;1.451;-0.460;1.140
1770-04;-2.285;7.215;-0.827;1.534;-0.644;1.513;-0.556;1.456;-0.468;1.146
1770-05;-0.746;1.792;-0.870;1.676;-0.649;1.548;-0.555;1.466;-0.462;1.165
1770-06;-1.233;5.989;-0.821;1.658;-0.599;1.563;-0.546;1.480;-0.462;1.175
1770-07;-1.691;1.982;-0.823;1.736;-0.533;1.508;-0.530;1.474;-0.458;1.184
1770-08;0.227;5.314;-0.916;1.828;-0.572;1.452;-0.529;1.480;-0.447;1.184
1770-09;0.565;3.013;-0.928;1.791;-0.550;1.496;-0.518;1.485;-0.444;1.172
1770-10;-1.413;3.522;-0.996;1.737;-0.559;1.507;-0.524;1.482;-0.440;1.171
1770-11;-0.007;8.987;-0.805;1.695;-0.572;1.501;-0.522;1.484;-0.446;1.174
1770-12;0.336;5.315;-0.798;1.644;-0.566;1.530;-0.506;1.478;-0.460;1.167
1771-01;-1.065;2.641;-0.650;1.781;-0.573;1.545;-0.510;1.488;-0.456;1.169
1771-02;-1.435;2.442;-0.738;1.753;-0.568;1.574;-0.485;1.489;-0.458;1.181
1771-03;-2.390;3.701;-0.866;1.664;-0.546;1.578;-0.469;1.479;-0.461;1.181
1771-04;-3.102;4.899;-0.783;1.680;-0.540;1.567;-0.471;1.478;-0.452;1.187
1771-05;1.549;8.796;-0.919;1.507;-0.550;1.556;-0.482;1.482;-0.451;1.183
1771-06;-1.150;2.475;-0.873;1.781;-0.530;1.534;-0.482;1.493;-0.448;1.182
1771-07;0.079;1.428;-0.905;2.065;-0.549;1.363;-0.470;1.499;-0.445;1.177
1771-08;-0.826;3.366;-0.733;2.673;-0.532;1.352;-0.473;1.515;-0.443;1.169
1771-09;-0.965;2.473;-0.522;2.422;-0.488;1.356;-0.490;1.519;-0.443;1.189
1771-10;-0.424;1.425;-0.343;2.072;-0.473;1.379;-0.489;1.505;-0.436;1.186
1771-11;-1.636;2.771;-0.602;1.570;-0.463;1.393;-0.495;1.501;-0.432;1.188
1771-12;0.889;4.225;-0.368;2.089;-0.433;1.441;-0.484;1.490;-0.414;1.164
1772-01;-1.451;9.417;-0.357;2.336;-0.432;1.502;-0.456;1.522;-0.412;1.175
1772-02;0.629;11.904;-0.254;2.279;-0.401;1.517;-0.495;1.503;-0.424;1.144
1772-03;0.143;2.957;-0.165;2.311;-0.409;1.535;-0.482;1.478;-0.417;1.174
1772-04;-0.954;3.208;-0.031;2.243;-0.366;1.548;-0.480;1.484;-0.435;1.170
1772-05;-1.559;1.146;0.203;1.979;-0.415;1.538;-0.474;1.484;-0.446;1.167
1772-06;1.656;6.953;0.159;1.982;-0.451;1.541;-0.470;1.504;-0.440;1.165
1772-07;0.215;3.870;0.360;1.595;-0.424;1.565;-0.471;1.523;-0.440;1.171
1772-08;0.410;4.973;0.121;2.019;-0.376;1.586;-0.465;1.523;-0.438;1.177
1772-09;0.102;3.885;0.049;1.818;-0.332;1.579;-0.463;1.521;-0.436;1.177
1772-10;1.180;2.690;0.100;1.748;-0.287;1.557;-0.457;1.496;-0.435;1.177
1772-11;1.179;6.851;0.165;1.763;-0.280;1.547;-0.465;1.493;-0.443;1.176
1772-12;0.357;4.587;0.001;2.040;-0.233;1.543;-0.464;1.465;-0.435;1.176
1773-01;0.963;2.401;-0.086;2.172;-0.198;1.566;-0.450;1.428;-0.409;1.406
1773-02;-2.239;3.594;-0.096;2.107;-0.204;1.567;-0.462;1.386;-0.412;1.414
1773-03;-0.720;2.730;-0.138;2.072;-0.207;1.555;-0.451;1.399;-0.413;1.425
1773-04;-0.341;2.794;-0.252;1.906;-0.198;1.560;-0.444;1.398;-0.407;1.436
1773-05;-0.777;2.457;-0.386;2.113;-0.222;1.537;-0.437;1.401;-0.399;1.433
1773-06;-0.317;2.537;-0.369;1.963;-0.244;1.545;-0.429;1.405;-0.395;1.418
1773-07;-0.829;2.227;-0.536;1.637;-0.310;1.510;-0.410;1.408;-0.382;1.416
1773-08;0.293;2.500;-0.304;1.748;-0.271;1.514;-0.400;1.430;-0.383;1.421
1773-09;-0.408;2.474;-0.128;1.874;-0.215;1.495;-0.404;1.432;-0.378;1.427
1773-10;-0.181;2.577;-0.023;1.626;-0.152;1.479;-0.417;1.432;-0.369;1.429
1773-11;-0.430;7.840;0.082;1.869;-0.205;1.480;-0.415;1.415;-0.365;1.437
1773-12;0.556;5.275;0.141;2.137;-0.184;1.483;-0.397;1.411;-0.376;1.432
1774-01;-1.040;7.554;0.177;2.571;-0.177;1.489;-0.426;1.350;-0.401;1.428
1774-02;0.546;7.948;0.245;2.668;-0.161;1.495;-0.408;1.324;-0.420;1.415
1774-03;1.393;3.072;0.167;2.766;-0.173;1.495;-0.390;1.317;-0.421;1.405
1774-04;0.917;6.059;0.065;2.639;-0.173;1.492;-0.373;1.350;-0.426;1.407
1774-05;0.483;1.397;-0.102;2.587;-0.157;1.493;-0.361;1.370;-0.420;1.411
1774-06;0.394;10.142;-0.351;2.340;-0.183;1.476;-0.358;1.390;-0.416;1.404
1774-07;-0.402;9.687;-0.217;2.195;-0.187;1.531;-0.348;1.411;-0.416;1.407
1774-08;1.116;2.666;-0.048;1.952;-0.227;1.586;-0.333;1.419;-0.418;1.391
1774-09;-1.348;2.235;-0.130;1.784;-0.206;1.555;-0.317;1.427;-0.405;1.386
1774-10;-1.404;6.734;-0.175;1.910;-0.211;1.545;-0.274;1.441;-0.410;1.381
1774-11;-2.440;5.340;-0.239;1.642;-0.194;1.572;-0.278;1.435;-0.407;1.400
1774-12;-2.432;6.111;-0.139;1.726;-0.236;1.598;-0.266;1.442;-0.420;1.401
1775-01;0.571;7.446;-0.071;2.265;-0.255;1.628;-0.288;1.450;-0.427;1.396
1775-02;2.577;1.629;-0.177;2.614;-0.250;1.602;-0.305;1.458;-0.430;1.415
1775-03;0.404;1.138;-0.032;2.893;-0.252;1.593;-0.267;1.456;-0.455;1.391
1775-04;0.384;3.968;0.010;2.312;-0.269;1.544;-0.253;1.447;-0.462;1.375
1775-05;-0.287;6.545;0.096;1.603;-0.282;1.523;-0.234;1.456;-0.461;1.365
1775-06;1.596;6.187;0.217;1.551;-0.329;1.490;-0.221;1.462;-0.461;1.359
1775-07;0.408;3.399;-0.252;1.458;-0.367;1.482;-0.200;1.483;-0.455;1.349
1775-08;-0.149;5.458;-0.392;1.415;-0.352;1.484;-0.187;1.483;-0.460;1.335
1775-09;0.391;4.840;-0.343;1.397;-0.351;1.458;-0.188;1.464;-0.453;1.335
1775-10;-0.898;2.328;-0.320;1.403;-0.330;1.452;-0.179;1.463;-0.456;1.314
1775-11;-1.405;2.425;-0.432;1.312;-0.302;1.448;-0.193;1.446;-0.453;1.309
1775-12;-0.983;2.501;-0.555;1.313;-0.293;1.429;-0.213;1.443;-0.447;1.307
1776-01;-5.061;2.699;-0.547;1.343;-0.246;1.431;-0.212;1.440;-0.427;1.319
1776-02;0.900;5.679;-0.525;1.334;-0.233;1.451;-0.192;1.459;-0.419;1.323
1776-03;0.994;2.876;-0.697;1.365;-0.262;1.465;-0.167;1.453;-0.430;1.309
1776-04;0.659;3.487;-0.657;1.404;-0.294;1.480;-0.125;1.451;-0.430;1.307
1776-05;-1.632;5.523;-0.595;1.387;-0.281;1.474;-0.127;1.444;-0.429;1.298
1776-06;0.116;1.766;-0.569;1.407;-0.265;1.479;-0.106;1.438;-0.424;1.294
1776-07;0.504;4.759;-0.287;1.664;-0.304;1.485;-0.097;1.426;-0.425;1.291
1776-08;0.118;3.461;-0.514;1.530;-0.283;1.461;-0.078;1.411;-0.431;1.284
1776-09;-1.668;4.133;-0.478;1.527;-0.292;1.458;-0.068;1.424;-0.439;1.282
1776-10;-0.421;5.282;-0.637;1.511;-0.272;1.477;-0.075;1.420;-0.450;1.256
1776-11;-0.661;3.086;-0.548;1.612;-0.259;1.478;-0.062;1.414;-0.463;1.250
1776-12;-0.670;4.442;-0.629;1.607;-0.282;1.477;-0.062;1.381;-0.458;1.241
1777-01;-1.687;7.007;-0.749;1.693;-0.264;1.493;-0.037;1.405;-0.446;1.255
1777-02;-1.814;3.217;-0.697;1.563;-0.265;1.510;-0.074;1.395;-0.455;1.236
1777-03;1.420;1.910;-0.559;1.611;-0.225;1.527;-0.087;1.411;-0.448;1.207
1777-04;-1.251;4.273;-0.514;1.427;-0.182;1.530;-0.095;1.406;-0.445;1.208
1777-05;-0.561;2.844;-0.422;1.495;-0.142;1.519;-0.096;1.401;-0.444;1.202
1777-06;-0.857;4.038;-0.574;1.448;-0.081;1.528;-0.097;1.397;-0.438;1.214
1777-07;-0.933;3.108;-0.540;1.201;-0.152;1.529;-0.090;1.394;-0.437;1.211
1777-08;0.742;2.482;-0.501;1.458;-0.235;1.525;-0.099;1.373;-0.436;1.205
1777-09;-0.015;5.435;-0.677;1.680;-0.202;1.534;-0.107;1.361;-0.438;1.194
1777-10;0.122;4.423;-0.493;1.640;-0.219;1.530;-0.140;1.336;-0.433;1.177
1777-11;0.441;3.687;-0.373;1.528;-0.188;1.541;-0.183;1.313;-0.442;1.178
1777-12;-2.494;2.048;-0.284;1.826;-0.209;1.551;-0.205;1.298;-0.426;1.156
1778-01;-1.285;5.030;-0.041;1.769;-0.203;1.565;-0.202;1.490;-0.410;1.150
1778-02;-1.344;4.116;-0.010;1.838;-0.171;1.561;-0.174;1.501;-0.405;1.134
1778-03;-0.688;2.588;-0.190;2.218;-0.169;1.535;-0.182;1.498;-0.400;1.150
1778-04;0.961;3.353;-0.374;2.314;-0.160;1.540;-0.171;1.505;-0.397;1.148
1778-05;0.877;2.275;-0.384;1.750;-0.164;1.527;-0.165;1.509;-0.388;1.138
1778-06;0.211;8.378;-0.049;1.848;-0.182;1.526;-0.158;1.495;-0.380;1.132
1778-07;1.978;2.407;-0.223;2.243;-0.114;1.541;-0.129;1.486;-0.374;1.127
1778-08;1.114;5.480;0.039;3.301;-0.112;1.539;-0.129;1.476;-0.375;1.117
1778-09;-2.170;2.281;0.169;3.328;-0.118;1.541;-0.130;1.470;-0.366;1.112
1778-10;-2.088;4.897;0.265;2.934;-0.099;1.540;-0.132;1.478;-0.369;1.103
1778-11;0.314;6.049;0.294;3.007;-0.050;1.527;-0.129;1.473;-0.381;1.090
1778-12;1.532;2.494;0.195;2.829;-0.028;1.503;-0.149;1.457;-0.398;1.092
1779-01;-3.371;9.497;0.091;2.845;-0.017;1.474;-0.171;1.464;-0.408;1.079
1779-02;1.801;11.704;0.082;2.634;0.005;1.444;-0.202;1.449;-0.401;1.068
1779-03;0.870;3.283;0.354;2.620;0.036;1.443;-0.231;1.434;-0.413;1.055
1779-04;2.114;5.102;0.624;2.583;0.024;1.434;-0.258;1.430;-0.415;1.067
1779-05;1.227;2.489;0.597;3.076;0.033;1.417;-0.238;1.417;-0.405;1.077
1779-06;-0.977;5.218;0.569;3.388;0.058;1.377;-0.234;1.389;-0.405;1.076
1779-07;0.722;2.029;0.543;2.406;0.112;1.388;-0.229;1.365;-0.405;1.077
1779-08;1.005;2.765;0.194;1.741;0.078;1.372;-0.254;1.332;-0.402;1.069
1779-09;1.103;2.497;0.321;1.748;0.032;1.408;-0.236;1.314;-0.403;1.063
1779-10;1.146;4.837;0.090;1.900;0.021;1.388;-0.255;1.302;-0.393;1.065
1779-11;-0.012;3.333;0.116;1.963;0.003;1.369;-0.237;1.309;-0.404;1.060
1779-12;1.202;5.019;0.228;1.960;0.042;1.339;-0.248;1.311;-0.400;1.053
1780-01;-3.686;5.983;0.231;1.997;0.075;1.299;-0.254;1.317;-0.395;1.056
1780-02;-2.385;6.778;0.295;1.914;0.051;1.268;-0.305;1.323;-0.386;1.063
1780-03;2.390;3.030;0.247;1.768;0.039;1.251;-0.352;1.304;-0.373;1.059
1780-04;-0.649;1.956;0.119;1.747;-0.011;1.249;-0.369;1.297;-0.370;1.048
1780-05;1.535;4.551;-0.018;1.774;-0.085;1.226;-0.367;1.281;-0.363;1.042
1780-06;0.368;7.773;-0.287;1.691;-0.081;1.221;-0.376;1.267;-0.357;1.039
1780-07;0.757;5.955;-0.064;1.443;-0.036;1.415;-0.380;1.254;-0.355;1.043
1780-08;1.771;7.557;0.221;1.688;0.005;1.438;-0.391;1.234;-0.355;1.035
1780-09;0.531;3.351;0.074;1.774;-0.013;1.444;-0.387;1.215;-0.364;1.032
1780-10;-0.388;1.598;0.280;2.083;-0.012;1.451;-0.389;1.208;-0.358;1.026
1780-11;-1.655;1.812;0.262;2.187;-0.028;1.461;-0.384;1.194;-0.360;1.011
1780-12;-2.029;3.438;0.349;1.985;-0.023;1.441;-0.388;1.189;-0.361;1.001
1781-01;-1.015;6.260;0.383;1.906;-0.011;1.420;-0.343;1.201;-0.348;1.001
1781-02;1.039;9.262;0.356;1.854;-0.025;1.339;-0.354;1.184;-0.342;1.001
1781-03;0.618;1.754;0.327;1.886;0.001;1.304;-0.391;1.177;-0.332;0.999
1781-04;1.830;4.419;0.263;1.858;0.030;1.286;-0.389;1.167;-0.308;0.994
1781-05;1.315;3.914;0.392;1.686;0.023;1.287;-0.376;1.158;-0.319;0.992
1781-06;1.415;1.279;0.630;1.423;-0.032;1.244;-0.366;1.145;-0.314;0.981
1781-07;1.171;1.967;0.843;1.190;-0.039;1.242;-0.381;1.128;-0.315;0.974
1781-08;1.438;1.606;0.439;1.211;-0.121;1.238;-0.389;1.108;-0.306;0.966
1781-09;0.188;4.619;0.273;1.231;-0.170;1.214;-0.389;1.091;-0.303;0.960
1781-10;-1.157;1.173;-0.040;1.454;-0.244;1.178;-0.411;1.079;-0.308;0.954
1781-11;-0.109;3.495;-0.287;1.237;-0.217;1.153;-0.431;1.062;-0.308;0.949
1781-12;0.824;6.527;-0.278;1.219;-0.185;1.118;-0.432;1.047;-0.316;0.941
1782-01;1.542;3.692;-0.288;1.191;-0.194;1.063;-0.435;1.036;-0.309;0.954
1782-02;-3.808;7.225;-0.467;1.298;-0.243;0.984;-0.414;1.033;-0.314;0.958
1782-03;-1.368;7.230;-0.546;1.352;-0.247;0.933;-0.414;1.029;-0.312;0.951
1782-04;-1.928;2.344;-0.688;1.572;-0.328;0.910;-0.409;1.014;-0.298;0.948
1782-05;-1.647;2.071;-1.012;1.677;-0.333;0.923;-0.414;1.011;-0.295;0.943
1782-06;1.517;1.580;-1.269;1.205;-0.415;0.918;-0.405;0.996;-0.304;0.935
1782-07;1.051;2.566;-1.281;0.847;-0.355;0.922;-0.404;0.968;-0.305;0.930
1782-08;-0.705;2.208;-0.870;1.345;-0.375;0.915;-0.408;0.953;-0.301;0.920
1782-09;-0.768;1.772;-0.900;0.874;-0.503;0.882;-0.412;0.940;-0.310;0.903
1782-10;-2.854;5.504;-0.657;1.182;-0.520;0.885;-0.409;0.937;-0.316;0.897
1782-11;-3.999;4.812;-0.525;1.248;-0.546;1.172;-0.419;0.921;-0.323;0.883
1782-12;-2.266;4.241;-0.612;1.257;-0.544;1.059;-0.387;0.917;-0.324;0.873
1783-01;1.407;3.422;-0.474;1.160;-0.557;0.973;-0.371;0.917;-0.335;0.868
1783-02;1.118;2.480;-0.393;1.063;-0.612;0.864;-0.348;0.916;-0.320;0.875
1783-03;-1.729;2.186;-0.376;1.079;-0.606;0.830;-0.350;0.916;-0.319;0.863
1783-04;0.992;2.670;-0.168;1.076;-0.618;0.821;-0.350;0.908;-0.323;0.858
1783-05;-0.061;5.304;0.157;1.020;-0.603;0.812;-0.339;0.905;-0.324;0.857
1783-06;0.476;6.110;0.197;1.171;-0.595;0.814;-0.332;0.889;-0.327;0.846
1783-07;2.705;1.881;-0.234;3.366;-0.572;0.835;-0.339;0.868;-0.311;0.848
1783-08;0.266;2.514;-0.587;4.126;-0.595;0.880;-0.350;0.813;-0.307;0.841
1783-09;-0.562;5.493;-0.620;4.411;-0.663;0.857;-0.327;0.790;-0.312;0.833
1783-10;-0.361;5.560;-0.895;4.550;-0.679;0.872;-0.320;0.779;-0.307;0.834
1783-11;-0.100;7.085;-0.650;4.115;-0.703;0.813;-0.346;0.763;-0.304;0.840
1783-12;-1.787;2.112;-0.614;3.954;-0.704;0.806;-0.398;0.759;-0.302;0.830
1784-01;-3.762;9.548;-0.824;3.769;-0.745;0.779;-0.389;0.739;-0.303;0.821
1784-02;-3.117;8.831;-1.006;3.456;-0.782;0.787;-0.393;0.742;-0.292;0.816
1784-03;-2.123;4.491;-0.889;2.623;-0.815;0.793;-0.436;0.722;-0.288;0.807
1784-04;-2.309;2.920;-1.167;2.127;-0.845;0.798;-0.457;0.698;-0.279;0.819
1784-05;2.871;1.721;-1.184;1.245;-0.894;0.752;-0.449;0.686;-0.282;0.817
1784-06;0.907;3.416;-1.344;1.349;-0.923;0.699;-0.452;0.660;-0.279;0.797
1784-07;0.185;3.465;-1.041;0.922;-0.982;0.665;-0.462;0.637;-0.264;0.785
1784-08;-1.911;4.226;-1.078;1.068;-0.907;0.645;-0.471;0.608;-0.268;0.777
1784-09;0.839;5.437;-1.340;1.029;-0.859;0.610;-0.489;0.590;-0.268;0.765
1784-10;-3.703;1.286;-1.288;0.854;-0.839;0.602;-0.512;0.575;-0.265;0.767
1784-11;-0.294;5.930;-1.528;0.772;-0.831;0.596;-0.529;0.568;-0.251;0.778
1784-12;-3.710;2.980;-1.564;0.750;-0.851;0.591;-0.535;0.554;-0.253;0.781
1785-01;-0.126;3.049;-1.581;0.704;-0.883;0.586;-0.502;0.537;-0.281;0.772
1785-02;-3.557;6.405;-1.549;0.694;-0.867;0.589;-0.466;0.531;-0.296;0.756
1785-03;-5.271;6.213;-1.545;0.890;-0.863;0.570;-0.479;0.523;-0.302;0.754
1785-04;-1.688;4.980;-1.328;1.295;-0.807;0.571;-0.487;0.514;-0.297;0.753
1785-05;-0.007;1.520;-1.368;1.753;-0.754;0.539;-0.492;0.717;-0.295;0.750
1785-06;0.477;5.007;-1.186;1.453;-0.693;0.599;-0.493;0.654;-0.300;0.742
1785-07;-0.017;2.541;-1.149;1.541;-0.706;0.825;-0.510;0.600;-0.308;0.737
1785-08;-1.528;1.789;-0.882;1.120;-0.702;0.875;-0.522;0.541;-0.304;0.733
1785-09;0.880;1.412;-0.728;0.932;-0.687;0.825;-0.541;0.529;-0.298;0.729
1785-10;-1.100;6.438;-0.518;0.505;-0.687;0.769;-0.536;0.520;-0.285;0.738
1785-11;-0.771;1.204;-0.526;0.538;-0.650;0.685;-0.527;0.513;-0.284;0.741
1785-12;-1.521;2.247;-0.451;0.491;-0.640;0.611;-0.509;0.526;-0.270;0.747
1786-01;0.317;2.567;-0.557;0.466;-0.667;0.640;-0.484;0.552;-0.232;0.753
1786-02;-0.350;4.432;-0.497;0.509;-0.674;0.634;-0.492;0.571;-0.233;0.744
1786-03;-3.424;4.634;-0.717;0.587;-0.656;0.546;-0.498;0.568;-0.248;0.738
1786-04;0.831;2.673;-0.874;0.755;-0.671;0.480;-0.491;0.585;-0.247;0.743
1786-05;-0.106;3.041;-1.063;0.881;-0.715;0.438;-0.510;0.556;-0.242;0.738
1786-06;1.382;3.743;-1.011;0.590;-0.764;0.435;-0.522;0.547;-0.244;0.737
1786-07;-1.292;2.166;-1.208;0.193;-0.739;0.421;-0.533;0.534;-0.249;0.731
1786-08;-0.805;2.108;-1.120;0.735;-0.666;0.431;-0.534;0.534;-0.247;0.720
1786-09;-1.770;1.815;-0.710;0.445;-0.702;0.433;-0.538;0.526;-0.235;0.713
1786-10;-2.974;3.951;-0.835;0.483;-0.669;0.423;-0.540;0.514;-0.239;0.710
1786-11;-3.047;3.106;-0.925;0.497;-0.681;0.412;-0.554;0.493;-0.242;0.711
1786-12;-0.896;3.140;-1.016;0.556;-0.719;0.419;-0.569;0.479;-0.255;0.696
1787-01;-2.043;9.033;-0.977;0.468;-0.730;0.411;-0.581;0.471;-0.248;0.675
1787-02;0.710;5.193;-0.891;0.556;-0.699;0.381;-0.554;0.465;-0.242;0.674
1787-03;1.492;3.660;-0.790;0.685;-0.730;0.379;-0.537;0.431;-0.254;0.673
1787-04;-0.674;3.217;-0.499;0.782;-0.697;0.386;-0.501;0.431;-0.245;0.673
1787-05;-1.185;1.532;-0.310;0.807;-0.726;0.393;-0.494;0.421;-0.237;0.666
1787-06;0.292;2.855;-0.120;0.948;-0.655;0.397;-0.511;0.410;-0.240;0.662
1787-07;-0.827;3.611;0.103;1.772;-0.648;0.388;-0.519;0.399;-0.227;0.659
1787-08;0.234;1.642;0.157;1.826;-0.558;0.400;-0.503;0.401;-0.226;0.662
1787-09;-0.561;2.444;-0.037;1.959;-0.456;0.385;-0.514;0.379;-0.229;0.662
1787-10;0.517;1.223;0.100;2.106;-0.455;0.387;-0.492;0.377;-0.235;0.674
1787-11;-0.773;4.408;0.378;2.063;-0.439;0.387;-0.463;0.356;-0.237;0.668
1787-12;1.379;2.612;0.446;1.841;-0.442;0.386;-0.443;0.382;-0.220;0.668
1788-01;0.639;5.354;0.607;1.454;-0.464;0.379;-0.469;0.401;-0.214;0.668
1788-02;1.358;4.306;0.573;1.327;-0.432;0.392;-0.467;0.406;-0.207;0.681
1788-03;-0.841;4.900;0.663;1.438;-0.476;0.383;-0.455;0.405;-0.206;0.679
1788-04;0.971;5.235;0.515;1.718;-0.454;0.428;-0.474;0.402;-0.203;0.679
1788-05;2.152;2.033;0.351;1.624;-0.451;0.436;-0.483;0.381;-0.202;0.690
1788-06;1.105;1.936;-0.159;0.729;-0.423;0.436;-0.495;0.365;-0.197;0.695
1788-07;1.101;4.356;-0.403;0.747;-0.396;0.426;-0.493;0.383;-0.204;0.695
1788-08;-0.173;2.714;-0.410;0.672;-0.389;0.412;-0.485;0.412;-0.204;0.703
1788-09;0.523;3.645;-0.695;0.745;-0.333;0.419;-0.494;0.387;-0.195;0.706
1788-10;-1.262;3.797;-0.804;0.864;-0.303;0.409;-0.482;0.387;-0.187;0.713
1788-11;-2.740;3.417;-0.805;0.949;-0.317;0.412;-0.479;0.423;-0.193;0.691
1788-12;-4.739;6.726;-1.011;1.011;-0.340;0.419;-0.456;0.417;-0.214;0.668
1789-01;-2.290;4.183;-1.141;0.953;-0.321;0.416;-0.435;0.419;-0.215;0.665
1789-02;1.273;1.708;-1.133;1.076;-0.287;0.431;-0.383;0.451;-0.223;0.672
1789-03;-4.256;6.564;-1.262;1.131;-0.262;0.436;-0.345;0.474;-0.235;0.665
