STATION;NAME;MESS_DATUM;RSK;TAVG;TMAX;TMIN
RSM00029430;TOMSK/RS;19911217;0.02;22;32;14
RSM00029430;TOMSK/RS;19911218;0.05;19;32;9
RSM00029430;TOMSK/RS;19911219;0.06;13;19;4
RSM00029430;TOMSK/RS;19911220;0.22;13;20;-1
RSM00029430;TOMSK/RS;19911221;0.02;-9;-1;-13
RSM00029430;TOMSK/RS;19911222;0.02;-6;-1;-12
RSM00029430;TOMSK/RS;19911223;0.00;-10;-2;-13
RSM00029430;TOMSK/RS;19911224;0.00;-12;-3;-20
RSM00029430;TOMSK/RS;19911225;0.00;4;7;-7
RSM00029430;TOMSK/RS;19911226;0.00;1;8;-6
RSM00029430;TOMSK/RS;19911227;0.00;-7;1;-16
RSM00029430;TOMSK/RS;19911228;0.00;-2;2;-9
RSM00029430;TOMSK/RS;19911229;0.01;6;15;1
RSM00029430;TOMSK/RS;19911230;0.06;16;17;14
RSM00029430;TOMSK/RS;19911231;0.05;-2;17;-12
RSM00029430;TOMSK/RS;19920101;0.00;-15;-10;-21
RSM00029430;TOMSK/RS;19920102;0.01;-13;-3;-21
RSM00029430;TOMSK/RS;19920103;0.00;0;8;-7
RSM00029430;TOMSK/RS;19920104;0.09;6;15;-3
RSM00029430;TOMSK/RS;19920105;0.04;3;21;-9
RSM00029430;TOMSK/RS;19920106;0.17;24;32;18
RSM00029430;TOMSK/RS;19920107;0.00;30;33;27
RSM00029430;TOMSK/RS;19920108;0.01;28;32;26
RSM00029430;TOMSK/RS;19920109;0.07;22;27;17
RSM00029430;TOMSK/RS;19920110;0.02;10;18;4
RSM00029430;TOMSK/RS;19920111;0.21;16;22;10
RSM00029430;TOMSK/RS;19920112;0.04;28;31;21
RSM00029430;TOMSK/RS;19920113;0.02;22;29;14
RSM00029430;TOMSK/RS;19920114;0.17;22;27;14
RSM00029430;TOMSK/RS;19920115;0.03;24;27;21
RSM00029430;TOMSK/RS;19920116;0.00;27;31;18
RSM00029430;TOMSK/RS;19920117;0.00;13;19;9
RSM00029430;TOMSK/RS;19920118;0.01;21;35;11
RSM00029430;TOMSK/RS;19920119;0.00;18;35;9
RSM00029430;TOMSK/RS;19920120;0.04;19;26;6
RSM00029430;TOMSK/RS;19920121;0.04;28;32;22
RSM00029430;TOMSK/RS;19920122;0.00;12;22;6
RSM00029430;TOMSK/RS;19920123;0.00;8;13;2
RSM00029430;TOMSK/RS;19920124;0.11;15;16;12
RSM00029430;TOMSK/RS;19920125;0.03;7;13;0
RSM00029430;TOMSK/RS;19920126;0.07;12;16;2
RSM00029430;TOMSK/RS;19920127;0.01;0;8;-9
RSM00029430;TOMSK/RS;19920128;0.00;13;19;8
RSM00029430;TOMSK/RS;19920129;0.01;15;18;13
RSM00029430;TOMSK/RS;19920130;0.01;13;18;10
RSM00029430;TOMSK/RS;19920131;0.00;6;14;-3
RSM00029430;TOMSK/RS;19920201;0.06;9;15;4
RSM00029430;TOMSK/RS;19920202;0.06;16;19;14
RSM00029430;TOMSK/RS;19920203;0.18;14;20;3
RSM00029430;TOMSK/RS;19920204;0.03;6;15;-1
RSM00029430;TOMSK/RS;19920205;0.02;8;12;3
RSM00029430;TOMSK/RS;19920206;0.00;0;15;-11
RSM00029430;TOMSK/RS;19920207;0.00;4;12;-7
RSM00029430;TOMSK/RS;19920208;0.00;-4;10;-15
RSM00029430;TOMSK/RS;19920209;0.00;-9;4;-18
RSM00029430;TOMSK/RS;19920210;0.00;-5;11;-15
RSM00029430;TOMSK/RS;19920211;0.00;6;14;-4
RSM00029430;TOMSK/RS;19920212;0.00;11;18;4
RSM00029430;TOMSK/RS;19920213;0.00;13;21;7
RSM00029430;TOMSK/RS;19920214;0.00;16;22;9
RSM00029430;TOMSK/RS;19920215;0.01;17;23;11
RSM00029430;TOMSK/RS;19920216;0.05;21;24;16
RSM00029430;TOMSK/RS;19920217;0.01;22;27;17
RSM00029430;TOMSK/RS;19920218;0.00;19;24;12
RSM00029430;TOMSK/RS;19920219;0.10;25;29;22
RSM00029430;TOMSK/RS;19920220;0.09;22;26;18
RSM00029430;TOMSK/RS;19920221;0.00;22;30;14
RSM00029430;TOMSK/RS;19920222;0.00;21;27;14
RSM00029430;TOMSK/RS;19920223;0.00;17;29;5
RSM00029430;TOMSK/RS;19920224;0.00;15;26;8
RSM00029430;TOMSK/RS;19920225;0.00;3;13;-9
RSM00029430;TOMSK/RS;19920226;0.00;1;9;-10
RSM00029430;TOMSK/RS;19920227;0.00;-12;2;-23
RSM00029430;TOMSK/RS;19920228;0.00;-9;8;-21
RSM00029430;TOMSK/RS;19920229;0.00;-2;11;-11
RSM00029430;TOMSK/RS;19920301;0.00;0;7;-8
RSM00029430;TOMSK/RS;19920302;0.00;0;9;-6
RSM00029430;TOMSK/RS;19920303;0.00;2;19;-12
RSM00029430;TOMSK/RS;19920304;0.01;15;26;10
RSM00029430;TOMSK/RS;19920305;0.33;14;19;11
RSM00029430;TOMSK/RS;19920306;0.07;15;19;8
RSM00029430;TOMSK/RS;19920307;0.00;-2;12;-17
RSM00029430;TOMSK/RS;19920308;0.00;1;18;-16
RSM00029430;TOMSK/RS;19920309;0.00;13;25;2
RSM00029430;TOMSK/RS;19920310;0.07;22;26;19
RSM00029430;TOMSK/RS;19920311;0.09;20;25;17
RSM00029430;TOMSK/RS;19920312;0.00;11;24;-7
RSM00029430;TOMSK/RS;19920313;0.00;10;21;0
RSM00029430;TOMSK/RS;19920314;0.00;11;27;-2
RSM00029430;TOMSK/RS;19920315;0.00;21;30;14
RSM00029430;TOMSK/RS;19920316;0.00;22;30;13
RSM00029430;TOMSK/RS;19920317;0.00;24;33;15
RSM00029430;TOMSK/RS;19920318;0.00;25;34;17
RSM00029430;TOMSK/RS;19920319;0.00;25;34;14
RSM00029430;TOMSK/RS;19920320;0.00;25;38;9
RSM00029430;TOMSK/RS;19920321;0.00;23;36;9
RSM00029430;TOMSK/RS;19920322;0.00;19;32;6
RSM00029430;TOMSK/RS;19920323;0.00;18;32;5
RSM00029430;TOMSK/RS;19920324;0.00;20;31;12
RSM00029430;TOMSK/RS;19920325;0.03;27;41;20
RSM00029430;TOMSK/RS;19920326;0.00;28;37;20
RSM00029430;TOMSK/RS;19920327;0.11;27;32;24
RSM00029430;TOMSK/RS;19920328;0.54;28;32;26
RSM00029430;TOMSK/RS;19920329;0.13;26;32;17
RSM00029430;TOMSK/RS;19920330;0.25;29;38;22
RSM00029430;TOMSK/RS;19920331;0.00;33;38;29
RSM00029430;TOMSK/RS;19920401;0.00;33;47;25
RSM00029430;TOMSK/RS;19920402;0.04;31;42;26
RSM00029430;TOMSK/RS;19920403;0.00;17;27;7
RSM00029430;TOMSK/RS;19920404;0.02;28;35;20
RSM00029430;TOMSK/RS;19920405;0.03;26;34;18
RSM00029430;TOMSK/RS;19920406;0.04;18;29;14
RSM00029430;TOMSK/RS;19920407;0.19;17;24;13
RSM00029430;TOMSK/RS;19920408;0.25;17;22;14
RSM00029430;TOMSK/RS;19920409;0.00;14;26;3
RSM00029430;TOMSK/RS;19920410;0.38;23;35;16
RSM00029430;TOMSK/RS;19920411;0.00;24;35;16
RSM00029430;TOMSK/RS;19920412;0.00;28;44;16
RSM00029430;TOMSK/RS;19920413;0.07;40;50;32
RSM00029430;TOMSK/RS;19920414;0.00;36;42;33
RSM00029430;TOMSK/RS;19920415;0.01;33;36;28
RSM00029430;TOMSK/RS;19920416;0.00;36;46;28
RSM00029430;TOMSK/RS;19920417;0.00;40;51;32
RSM00029430;TOMSK/RS;19920418;0.02;37;48;32
RSM00029430;TOMSK/RS;19920419;0.07;25;35;18
RSM00029430;TOMSK/RS;19920420;0.15;34;40;27
RSM00029430;TOMSK/RS;19920421;0.05;35;40;32
RSM00029430;TOMSK/RS;19920422;0.00;33;41;24
RSM00029430;TOMSK/RS;19920423;0.00;40;57;30
RSM00029430;TOMSK/RS;19920424;0.00;25;36;16
RSM00029430;TOMSK/RS;19920425;0.05;32;35;28
RSM00029430;TOMSK/RS;19920426;0.38;33;35;31
RSM00029430;TOMSK/RS;19920427;0.00;30;37;21
RSM00029430;TOMSK/RS;19920428;0.00;28;36;20
RSM00029430;TOMSK/RS;19920429;0.00;29;38;20
RSM00029430;TOMSK/RS;19920430;0.00;32;38;26
RSM00029430;TOMSK/RS;19920501;0.00;33;40;26
RSM00029430;TOMSK/RS;19920502;0.00;36;44;25
RSM00029430;TOMSK/RS;19920503;0.00;38;46;27
RSM00029430;TOMSK/RS;19920504;0.00;39;47;28
RSM00029430;TOMSK/RS;19920505;0.00;38;47;29
RSM00029430;TOMSK/RS;19920506;0.00;45;58;36
RSM00029430;TOMSK/RS;19920507;0.00;50;64;35
RSM00029430;TOMSK/RS;19920508;0.00;52;65;35
RSM00029430;TOMSK/RS;19920509;0.09;53;65;42
RSM00029430;TOMSK/RS;19920510;0.30;48;52;42
RSM00029430;TOMSK/RS;19920511;0.19;43;53;39
RSM00029430;TOMSK/RS;19920512;0.00;46;57;33
RSM00029430;TOMSK/RS;19920513;0.00;52;66;35
RSM00029430;TOMSK/RS;19920514;0.00;59;74;40
RSM00029430;TOMSK/RS;19920515;0.00;68;83;54
RSM00029430;TOMSK/RS;19920516;0.00;68;86;49
RSM00029430;TOMSK/RS;19920517;0.00;70;85;55
RSM00029430;TOMSK/RS;19920518;0.00;69;83;54
RSM00029430;TOMSK/RS;19920519;0.00;74;87;58
RSM00029430;TOMSK/RS;19920520;0.00;70;86;56
RSM00029430;TOMSK/RS;19920521;0.14;71;81;62
RSM00029430;TOMSK/RS;19920522;0.00;70;79;63
RSM00029430;TOMSK/RS;19920523;0.00;52;71;42
RSM00029430;TOMSK/RS;19920524;0.00;55;71;40
RSM00029430;TOMSK/RS;19920525;0.00;63;76;50
RSM00029430;TOMSK/RS;19920526;0.00;54;73;50
RSM00029430;TOMSK/RS;19920527;0.00;53;67;45
RSM00029430;TOMSK/RS;19920528;0.03;45;55;40
RSM00029430;TOMSK/RS;19920529;0.07;44;54;34
RSM00029430;TOMSK/RS;19920530;0.30;46;54;42
RSM00029430;TOMSK/RS;19920531;0.00;49;64;37
RSM00029430;TOMSK/RS;19920601;0.11;46;62;38
RSM00029430;TOMSK/RS;19920602;0.00;45;55;33
RSM00029430;TOMSK/RS;19920603;0.00;51;68;34
RSM00029430;TOMSK/RS;19920604;0.00;62;76;46
RSM00029430;TOMSK/RS;19920605;0.05;58;75;49
RSM00029430;TOMSK/RS;19920606;0.04;60;66;56
RSM00029430;TOMSK/RS;19920607;0.01;46;59;38
RSM00029430;TOMSK/RS;19920608;0.00;39;50;29
RSM00029430;TOMSK/RS;19920609;0.00;47;58;36
RSM00029430;TOMSK/RS;19920610;0.00;56;68;44
RSM00029430;TOMSK/RS;19920611;0.00;62;71;52
RSM00029430;TOMSK/RS;19920612;0.10;59;71;50
RSM00029430;TOMSK/RS;19920613;0.08;49;60;41
RSM00029430;TOMSK/RS;19920614;0.01;43;51;39
RSM00029430;TOMSK/RS;19920615;0.00;44;54;33
RSM00029430;TOMSK/RS;19920616;0.20;47;55;38
RSM00029430;TOMSK/RS;19920617;0.01;50;60;40
RSM00029430;TOMSK/RS;19920618;0.16;48;59;42
RSM00029430;TOMSK/RS;19920619;0.08;52;63;46
RSM00029430;TOMSK/RS;19920620;0.00;56;71;41
RSM00029430;TOMSK/RS;19920621;0.05;58;71;51
RSM00029430;TOMSK/RS;19920622;0.05;55;65;49
RSM00029430;TOMSK/RS;19920623;0.13;49;63;42
RSM00029430;TOMSK/RS;19920624;0.00;55;69;40
RSM00029430;TOMSK/RS;19920625;0.00;70;84;59
RSM00029430;TOMSK/RS;19920626;0.00;72;83;64
RSM00029430;TOMSK/RS;19920627;0.26;70;83;61
RSM00029430;TOMSK/RS;19920628;0.00;67;78;52
RSM00029430;TOMSK/RS;19920629;0.00;71;84;58
RSM00029430;TOMSK/RS;19920630;0.09;69;84;62
RSM00029430;TOMSK/RS;19920701;0.00;60;70;49
RSM00029430;TOMSK/RS;19920702;0.36;56;67;52
RSM00029430;TOMSK/RS;19920703;0.62;54;63;49
RSM00029430;TOMSK/RS;19920704;0.02;58;70;50
RSM00029430;TOMSK/RS;19920705;0.00;66;79;56
RSM00029430;TOMSK/RS;19920706;0.00;71;82;58
RSM00029430;TOMSK/RS;19920707;0.00;74;85;63
RSM00029430;TOMSK/RS;19920708;0.01;70;84;63
RSM00029430;TOMSK/RS;19920709;0.04;60;74;53
RSM00029430;TOMSK/RS;19920710;0.00;60;69;52
RSM00029430;TOMSK/RS;19920711;0.00;62;75;48
RSM00029430;TOMSK/RS;19920712;0.00;67;80;53
RSM00029430;TOMSK/RS;19920713;0.00;72;85;58
RSM00029430;TOMSK/RS;19920714;0.00;75;86;62
RSM00029430;TOMSK/RS;19920715;0.00;74;84;64
RSM00029430;TOMSK/RS;19920716;0.00;61;79;51
RSM00029430;TOMSK/RS;19920717;0.00;66;75;60
RSM00029430;TOMSK/RS;19920718;0.00;67;76;57
RSM00029430;TOMSK/RS;19920719;0.00;67;78;56
RSM00029430;TOMSK/RS;19920720;0.00;67;76;56
RSM00029430;TOMSK/RS;19920721;1.00;64;72;59
RSM00029430;TOMSK/RS;19920722;0.00;64;74;56
RSM00029430;TOMSK/RS;19920723;0.05;65;73;60
RSM00029430;TOMSK/RS;19920724;0.01;64;72;60
RSM00029430;TOMSK/RS;19920725;0.00;65;74;55
RSM00029430;TOMSK/RS;19920726;0.00;67;80;54
RSM00029430;TOMSK/RS;19920727;0.00;69;81;61
RSM00029430;TOMSK/RS;19920728;0.02;67;80;61
RSM00029430;TOMSK/RS;19920729;0.01;68;80;58
RSM00029430;TOMSK/RS;19920730;0.61;67;78;60
RSM00029430;TOMSK/RS;19920731;1.82;63;69;60
RSM00029430;TOMSK/RS;19920801;0.11;60;69;57
RSM00029430;TOMSK/RS;19920802;0.01;58;63;54
RSM00029430;TOMSK/RS;19920803;0.20;58;60;56
RSM00029430;TOMSK/RS;19920804;0.01;61;66;58
RSM00029430;TOMSK/RS;19920805;0.00;61;69;53
RSM00029430;TOMSK/RS;19920806;0.00;62;69;56
RSM00029430;TOMSK/RS;19920807;0.00;62;73;55
RSM00029430;TOMSK/RS;19920808;0.00;64;76;53
RSM00029430;TOMSK/RS;19920809;0.65;63;74;57
RSM00029430;TOMSK/RS;19920810;0.00;67;78;58
RSM00029430;TOMSK/RS;19920811;0.00;72;83;65
RSM00029430;TOMSK/RS;19920812;0.00;73;84;60
RSM00029430;TOMSK/RS;19920813;0.00;73;85;63
RSM00029430;TOMSK/RS;19920814;0.45;69;82;62
RSM00029430;TOMSK/RS;19920815;0.17;60;74;51
RSM00029430;TOMSK/RS;19920816;0.00;58;67;47
RSM00029430;TOMSK/RS;19920817;0.00;59;67;53
RSM00029430;TOMSK/RS;19920818;0.00;60;68;49
RSM00029430;TOMSK/RS;19920819;0.13;58;67;52
RSM00029430;TOMSK/RS;19920820;0.02;59;68;53
RSM00029430;TOMSK/RS;19920821;0.00;60;71;51
RSM00029430;TOMSK/RS;19920822;0.00;63;77;52
RSM00029430;TOMSK/RS;19920823;0.69;65;75;59
RSM00029430;TOMSK/RS;19920824;0.21;62;70;56
RSM00029430;TOMSK/RS;19920825;0.23;57;68;50
RSM00029430;TOMSK/RS;19920826;0.07;56;65;51
RSM00029430;TOMSK/RS;19920827;0.09;56;63;53
RSM00029430;TOMSK/RS;19920828;0.08;50;60;42
RSM00029430;TOMSK/RS;19920829;0.23;50;57;47
RSM00029430;TOMSK/RS;19920830;0.00;48;53;44
RSM00029430;TOMSK/RS;19920831;0.01;46;56;36
RSM00029430;TOMSK/RS;19920901;0.40;49;58;43
RSM00029430;TOMSK/RS;19920902;1.22;48;54;43
RSM00029430;TOMSK/RS;19920903;0.00;41;47;35
RSM00029430;TOMSK/RS;19920904;0.07;43;47;39
RSM00029430;TOMSK/RS;19920905;0.02;49;53;44
RSM00029430;TOMSK/RS;19920906;0.02;50;58;46
RSM00029430;TOMSK/RS;19920907;0.00;57;66;51
RSM00029430;TOMSK/RS;19920908;0.00;57;65;49
RSM00029430;TOMSK/RS;19920909;0.05;51;63;44
RSM00029430;TOMSK/RS;19920910;0.24;51;56;47
RSM00029430;TOMSK/RS;19920911;0.09;45;51;43
RSM00029430;TOMSK/RS;19920912;0.11;42;45;40
RSM00029430;TOMSK/RS;19920913;0.09;41;45;38
RSM00029430;TOMSK/RS;19920914;0.22;41;44;37
RSM00029430;TOMSK/RS;19920915;0.19;44;47;42
RSM00029430;TOMSK/RS;19920916;0.03;43;45;40
RSM00029430;TOMSK/RS;19920917;0.04;42;49;39
RSM00029430;TOMSK/RS;19920918;0.00;41;47;36
RSM00029430;TOMSK/RS;19920919;0.21;42;45;41
RSM00029430;TOMSK/RS;19920920;0.04;39;41;37
RSM00029430;TOMSK/RS;19920921;0.02;39;42;37
RSM00029430;TOMSK/RS;19920922;0.01;39;44;35
RSM00029430;TOMSK/RS;19920923;0.00;40;49;33
RSM00029430;TOMSK/RS;19920924;0.00;36;44;28
RSM00029430;TOMSK/RS;19920925;0.00;42;52;35
RSM00029430;TOMSK/RS;19920926;0.00;42;49;32
RSM00029430;TOMSK/RS;19920927;0.00;41;48;36
RSM00029430;TOMSK/RS;19920928;0.00;36;43;32
RSM00029430;TOMSK/RS;19920929;0.00;29;37;21
RSM00029430;TOMSK/RS;19920930;0.02;32;34;30
RSM00029430;TOMSK/RS;19921001;0.00;32;40;29
RSM00029430;TOMSK/RS;19921002;0.00;35;42;28
RSM00029430;TOMSK/RS;19921003;0.00;43;56;35
RSM00029430;TOMSK/RS;19921004;0.00;43;57;32
RSM00029430;TOMSK/RS;19921005;0.00;43;53;34
RSM00029430;TOMSK/RS;19921006;0.00;43;51;38
RSM00029430;TOMSK/RS;19921007;0.02;36;40;33
RSM00029430;TOMSK/RS;19921008;0.06;31;34;28
RSM00029430;TOMSK/RS;19921009;0.00;38;48;31
RSM00029430;TOMSK/RS;19921010;0.00;42;50;37
RSM00029430;TOMSK/RS;19921011;0.00;50;56;46
RSM00029430;TOMSK/RS;19921012;0.00;49;63;36
RSM00029430;TOMSK/RS;19921013;0.00;55;60;51
RSM00029430;TOMSK/RS;19921014;0.00;44;54;33
RSM00029430;TOMSK/RS;19921015;0.00;52;64;44
RSM00029430;TOMSK/RS;19921016;0.11;41;61;31
RSM00029430;TOMSK/RS;19921017;0.00;18;32;11
RSM00029430;TOMSK/RS;19921018;0.00;20;31;9
RSM00029430;TOMSK/RS;19921019;0.00;29;37;24
RSM00029430;TOMSK/RS;19921020;0.06;35;39;32
RSM00029430;TOMSK/RS;19921021;0.00;36;44;31
RSM00029430;TOMSK/RS;19921022;0.00;38;53;27
RSM00029430;TOMSK/RS;19921023;0.01;36;43;34
RSM00029430;TOMSK/RS;19921024;0.00;33;40;29
RSM00029430;TOMSK/RS;19921025;0.00;38;43;33
RSM00029430;TOMSK/RS;19921026;0.00;44;51;37
RSM00029430;TOMSK/RS;19921027;0.25;32;43;28
RSM00029430;TOMSK/RS;19921028;0.00;23;28;16
RSM00029430;TOMSK/RS;19921029;0.00;26;29;25
RSM00029430;TOMSK/RS;19921030;0.00;26;32;20
RSM00029430;TOMSK/RS;19921031;0.17;30;32;28
RSM00029430;TOMSK/RS;19921101;0.50;32;33;31
RSM00029430;TOMSK/RS;19921102;0.22;32;34;31
RSM00029430;TOMSK/RS;19921103;0.05;19;33;5
RSM00029430;TOMSK/RS;19921104;0.01;-6;6;-11
RSM00029430;TOMSK/RS;19921105;0.00;-12;-3;-21
RSM00029430;TOMSK/RS;19921106;0.04;6;14;-6
RSM00029430;TOMSK/RS;19921107;0.00;17;23;14
RSM00029430;TOMSK/RS;19921108;0.00;20;32;8
RSM00029430;TOMSK/RS;19921109;0.00;29;33;26
RSM00029430;TOMSK/RS;19921110;0.46;26;30;20
RSM00029430;TOMSK/RS;19921111;0.03;25;28;21
RSM00029430;TOMSK/RS;19921112;0.14;18;29;11
RSM00029430;TOMSK/RS;19921113;0.00;-1;11;-8
RSM00029430;TOMSK/RS;19921114;0.01;7;14;1
RSM00029430;TOMSK/RS;19921115;0.00;6;19;-5
RSM00029430;TOMSK/RS;19921116;0.00;18;21;14
RSM00029430;TOMSK/RS;19921117;0.00;7;14;3
RSM00029430;TOMSK/RS;19921118;0.00;8;16;2
RSM00029430;TOMSK/RS;19921119;0.01;17;22;13
RSM00029430;TOMSK/RS;19921120;0.04;23;26;21
RSM00029430;TOMSK/RS;19921121;0.01;20;24;17
RSM00029430;TOMSK/RS;19921122;0.20;27;32;24
RSM00029430;TOMSK/RS;19921123;0.27;25;34;19
RSM00029430;TOMSK/RS;19921124;0.00;34;40;27
RSM00029430;TOMSK/RS;19921125;0.00;34;41;31
RSM00029430;TOMSK/RS;19921126;0.01;26;32;12
RSM00029430;TOMSK/RS;19921127;0.00;-2;12;-11
RSM00029430;TOMSK/RS;19921128;0.06;17;30;6
RSM00029430;TOMSK/RS;19921129;0.04;8;20;-4
RSM00029430;TOMSK/RS;19921130;0.00;5;10;-4
RSM00029430;TOMSK/RS;19921201;0.09;13;25;8
RSM00029430;TOMSK/RS;19921202;0.05;27;28;23
RSM00029430;TOMSK/RS;19921203;0.11;7;26;0
RSM00029430;TOMSK/RS;19921204;0.04;1;8;-6
RSM00029430;TOMSK/RS;19921205;0.03;-10;2;-18
RSM00029430;TOMSK/RS;19921206;0.00;-18;-8;-26
RSM00029430;TOMSK/RS;19921207;0.24;17;24;-9
RSM00029430;TOMSK/RS;19921208;0.06;27;30;23
RSM00029430;TOMSK/RS;19921209;0.05;28;30;26
RSM00029430;TOMSK/RS;19921210;0.11;20;26;11
RSM00029430;TOMSK/RS;19921211;0.00;-8;12;-18
RSM00029430;TOMSK/RS;19921212;0.00;-10;-3;-17
RSM00029430;TOMSK/RS;19921213;0.02;7;14;-4
RSM00029430;TOMSK/RS;19921214;0.01;13;20;4
RSM00029430;TOMSK/RS;19921215;0.00;15;20;10
RSM00029430;TOMSK/RS;19921216;0.01;6;13;3
RSM00029430;TOMSK/RS;19921217;0.15;16;22;7
RSM00029430;TOMSK/RS;19921218;0.20;10;23;-10
RSM00029430;TOMSK/RS;19921219;0.00;-15;-4;-23
RSM00029430;TOMSK/RS;19921220;0.18;6;12;-5
RSM00029430;TOMSK/RS;19921221;0.03;17;22;11
RSM00029430;TOMSK/RS;19921222;0.00;13;22;7
RSM00029430;TOMSK/RS;19921223;0.05;18;22;8
RSM00029430;TOMSK/RS;19921224;0.17;15;19;12
RSM00029430;TOMSK/RS;19921225;0.03;7;12;4
RSM00029430;TOMSK/RS;19921226;0.01;7;12;3
RSM00029430;TOMSK/RS;19921227;0.08;15;20;10
RSM00029430;TOMSK/RS;19921228;0.07;11;13;10
RSM00029430;TOMSK/RS;19921229;0.02;14;15;10
RSM00029430;TOMSK/RS;19921230;0.13;14;22;8
RSM00029430;TOMSK/RS;19921231;0.00;0;16;-12
RSM00029430;TOMSK/RS;19930101;0.00;-22;-12;-27
RSM00029430;TOMSK/RS;19930102;0.00;-30;-25;-35
RSM00029430;TOMSK/RS;19930103;0.00;-27;-21;-33
RSM00029430;TOMSK/RS;19930104;0.00;-18;-8;-25
RSM00029430;TOMSK/RS;19930105;0.06;-1;8;-8
RSM00029430;TOMSK/RS;19930106;0.03;1;8;-5
RSM00029430;TOMSK/RS;19930107;0.00;-4;2;-10
RSM00029430;TOMSK/RS;19930108;0.08;10;12;2
RSM00029430;TOMSK/RS;19930109;0.15;12;14;11
RSM00029430;TOMSK/RS;19930110;0.09;7;11;-6
RSM00029430;TOMSK/RS;19930111;0.00;-21;-6;-29
RSM00029430;TOMSK/RS;19930112;0.00;-22;-15;-27
RSM00029430;TOMSK/RS;19930113;0.00;-1;7;-21
RSM00029430;TOMSK/RS;19930114;0.00;10;19;1
RSM00029430;TOMSK/RS;19930115;0.11;17;19;14
RSM00029430;TOMSK/RS;19930116;0.06;18;20;17
RSM00029430;TOMSK/RS;19930117;0.01;13;17;9
RSM00029430;TOMSK/RS;19930118;0.00;4;14;-5
RSM00029430;TOMSK/RS;19930119;0.01;11;16;5
RSM00029430;TOMSK/RS;19930120;0.04;16;22;11
RSM00029430;TOMSK/RS;19930121;0.19;23;25;21
RSM00029430;TOMSK/RS;19930122;0.08;21;26;9
RSM00029430;TOMSK/RS;19930123;0.00;0;9;-8
RSM00029430;TOMSK/RS;19930124;0.00;-3;7;-10
RSM00029430;TOMSK/RS;19930125;0.06;18;29;0
RSM00029430;TOMSK/RS;19930126;0.04;28;35;20
RSM00029430;TOMSK/RS;19930127;0.06;22;28;17
RSM00029430;TOMSK/RS;19930128;0.28;32;34;28
RSM00029430;TOMSK/RS;19930129;0.09;22;28;13
RSM00029430;TOMSK/RS;19930130;0.00;8;17;-3
RSM00029430;TOMSK/RS;19930131;0.20;24;27;17
RSM00029430;TOMSK/RS;19930201;0.16;16;27;8
RSM00029430;TOMSK/RS;19930202;0.06;16;23;4
RSM00029430;TOMSK/RS;19930203;0.05;10;21;5
RSM00029430;TOMSK/RS;19930204;0.00;5;11;-1
RSM00029430;TOMSK/RS;19930205;0.00;9;20;0
RSM00029430;TOMSK/RS;19930206;0.04;23;26;20
RSM00029430;TOMSK/RS;19930207;0.05;30;32;26
RSM00029430;TOMSK/RS;19930208;0.09;24;31;17
RSM00029430;TOMSK/RS;19930209;0.09;16;19;14
RSM00029430;TOMSK/RS;19930210;0.04;13;20;8
RSM00029430;TOMSK/RS;19930211;0.07;16;23;9
RSM00029430;TOMSK/RS;19930212;0.13;18;23;14
RSM00029430;TOMSK/RS;19930213;0.03;1;17;-8
RSM00029430;TOMSK/RS;19930214;0.05;6;8;4
RSM00029430;TOMSK/RS;19930215;0.02;4;9;-4
RSM00029430;TOMSK/RS;19930216;0.00;-9;5;-23
RSM00029430;TOMSK/RS;19930217;0.02;4;11;-4
RSM00029430;TOMSK/RS;19930218;0.05;7;10;5
RSM00029430;TOMSK/RS;19930219;0.00;4;13;-5
RSM00029430;TOMSK/RS;19930220;0.00;3;15;-8
RSM00029430;TOMSK/RS;19930221;0.00;10;21;-3
RSM00029430;TOMSK/RS;19930222;0.00;14;21;8
RSM00029430;TOMSK/RS;19930223;0.00;9;15;0
RSM00029430;TOMSK/RS;19930224;0.00;5;17;-7
RSM00029430;TOMSK/RS;19930225;0.00;5;16;-5
RSM00029430;TOMSK/RS;19930226;0.00;2;18;-10
RSM00029430;TOMSK/RS;19930227;0.00;6;22;-8
RSM00029430;TOMSK/RS;19930228;0.00;10;24;-5
RSM00029430;TOMSK/RS;19930301;0.00;17;28;6
RSM00029430;TOMSK/RS;19930302;0.00;11;25;-2
RSM00029430;TOMSK/RS;19930303;0.00;11;20;4
RSM00029430;TOMSK/RS;19930304;0.00;6;19;-3
RSM00029430;TOMSK/RS;19930305;0.00;9;19;-1
RSM00029430;TOMSK/RS;19930306;0.00;7;18;-1
RSM00029430;TOMSK/RS;19930307;0.00;8;20;-1
RSM00029430;TOMSK/RS;19930308;0.00;9;25;-9
RSM00029430;TOMSK/RS;19930309;0.00;9;25;-8
RSM00029430;TOMSK/RS;19930310;0.00;15;26;1
RSM00029430;TOMSK/RS;19930311;0.18;28;34;24
RSM00029430;TOMSK/RS;19930312;0.00;22;32;13
RSM00029430;TOMSK/RS;19930313;0.00;24;35;17
RSM00029430;TOMSK/RS;19930314;0.00;24;36;10
RSM00029430;TOMSK/RS;19930315;0.00;21;34;12
RSM00029430;TOMSK/RS;19930316;0.00;15;30;3
RSM00029430;TOMSK/RS;19930317;0.00;17;30;10
RSM00029430;TOMSK/RS;19930318;0.00;14;23;5
RSM00029430;TOMSK/RS;19930319;0.00;26;33;19
RSM00029430;TOMSK/RS;19930320;0.00;30;33;27
